Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.9086E-5,2.001606517,0.026906875,0.376200515,0,0
4.36258E-5,2.25024779,0.029984762,0.362145702,0,0
4.92196E-5,2.502119536,0.033763914,0.349496369,0,0
5.30387E-5,2.752710224,0.03633557,0.338018271,0,0
5.71596E-5,3.005492513,0.039102832,0.327242914,0,0
6.24297E-5,3.255929385,0.042630204,0.317404544,0,0
6.86312E-5,3.505667017,0.046764336,0.308503162,0,0
7.47385E-5,3.756494064,0.050818294,0.300304521,0,0
7.87571E-5,4.001692809,0.053476343,0.29280862,0,0
8.37842E-5,4.253497139,0.056791011,0.285546967,0,0
8.92061E-5,4.504247031,0.060353006,0.278753807,0.020833333,0
9.52292E-5,4.753865744,0.06429411,0.27242914,0.020833333,0
1.01782E-4,5.009683957,0.068563157,0.266338721,0.020833333,0
1.07969E-4,5.251976277,0.072575667,0.260951042,0.020833333,0
1.12485E-4,5.506392944,0.075493998,0.255563364,0.020833333,0
1.19004E-4,5.750272966,0.079690435,0.250644179,0.020833333,0
1.24657E-4,6.006320643,0.083313832,0.245724994,0.020833333,0
1.31424E-4,6.262691653,0.087632161,0.241040056,0.020833333,0
1.36569E-4,6.503657486,0.090901757,0.236823612,0.041666667,0
1.43297E-4,6.756621381,0.095160422,0.232607168,0.041666667,0
1.48539E-4,7.00396404,0.098464095,0.228624971,0.041666667,0
1.55077E-4,7.261910879,0.102567929,0.224642773,0.041666667,0
1.63482E-4,7.501562763,0.10781619,0.22112907,0.041666667,0
1.68356E-4,7.752415893,0.110845361,0.217615367,0.041666667,0
1.73082E-4,8.00854386,0.113772951,0.214101663,0.041666667,0
1.78276E-4,8.255340308,0.116979333,0.210822207,0.041666667,0
1.81725E-4,8.506989655,0.119102352,0.20754275,0.041666667,0
1.89455E-4,8.766779685,0.123841239,0.204263294,0.041666667,0
1.9493E-4,9.016416865,0.127182115,0.201218084,0.041666667,0
2.02472E-4,9.25556933,0.131764033,0.198407121,0.041666667,0
2.06094E-4,9.501607546,0.133955636,0.195596158,0.041666667,0
2.12482E-4,9.753027152,0.137807807,0.192785196,0.041666667,0
2.1953E-4,10.013149663,0.142038161,0.189974233,0.041666667,0
2.27866E-4,10.258852373,0.147014459,0.187397517,0.041666667,0
2.33017E-4,10.512560731,0.150075072,0.184820801,0.041666667,0
2.39289E-4,10.772480217,0.153786673,0.182244085,0.041666667,0
2.44842E-4,11.014702192,0.157059342,0.179901616,0.0625,0
2.55467E-4,11.266016778,0.163286247,0.177559147,0.0625,0
2.63245E-4,11.524878166,0.167815447,0.175216678,0.0625,0
2.68844E-4,11.764981198,0.171060926,0.173108456,0.0625,0
2.74974E-4,12.00943509,0.174599078,0.171000234,0.0625,0
2.79775E-4,12.25947893,0.177359731,0.168892012,0.0625,0
2.83833E-4,12.512757887,0.179685772,0.16678379,0.0625,0
2.91354E-4,12.772389285,0.183980212,0.164675568,0.0625,0
3.02368E-4,13.010618636,0.190228124,0.162801593,0.0625,0
3.09031E-4,13.255724219,0.193984601,0.160927618,0.083333333,0
3.15965E-4,13.505500439,0.197875047,0.159053643,0.083333333,0
3.20318E-4,13.760835443,0.200308078,0.157179667,0.083333333,0
3.2653E-4,14.019443376,0.203767059,0.155305692,0.083333333,0
3.31004E-4,14.282090002,0.206249024,0.153431717,0.083333333,0
3.34776E-4,14.515787412,0.208335426,0.151791989,0.083333333,0
3.41297E-4,14.752678374,0.211930117,0.15015226,0.083333333,0
3.54276E-4,15.028969446,0.21903549,0.148278285,0.104166667,0
3.56865E-4,15.278283871,0.220445342,0.146638557,0.104166667,0
3.66886E-4,15.533022273,0.225877796,0.144998829,0.104166667,0
3.73743E-4,15.755279856,0.229573114,0.143593347,0.104166667,0
3.80472E-4,16.020457576,0.233182012,0.141953619,0.104166667,0
3.85878E-4,16.25102632,0.236069598,0.140548138,0.104166667,0
3.95443E-4,16.525030895,0.241151853,0.138908409,0.104166667,0
4.07047E-4,16.765022954,0.247271938,0.137502928,0.104166667,0
4.14128E-4,17.011470061,0.250981785,0.136097447,0.104166667,0
4.17585E-4,17.260954036,0.252786831,0.134691965,0.104166667,0
4.25117E-4,17.513972618,0.256703941,0.133286484,0.104166667,0
4.30431E-4,17.770991809,0.259455275,0.131881003,0.104166667,0
4.38189E-4,18.03208809,0.263453521,0.130475521,0.104166667,0
4.49203E-4,18.254566951,0.269092724,0.129304287,0.104166667,0
4.54815E-4,18.525747548,0.27194975,0.127898805,0.104166667,0
4.59494E-4,18.754682627,0.274323148,0.126727571,0.104166667,0
4.70478E-4,19.034694276,0.279863987,0.125322089,0.104166667,0
4.72609E-4,19.270606807,0.280933888,0.124150855,0.104166667,0
4.75106E-4,19.507511492,0.282185757,0.122979621,0.104166667,0
4.83986E-4,19.796820377,0.286620198,0.121574139,0.104166667,0
4.88243E-4,20.040423291,0.288736425,0.120402905,0.125,0
4.92113E-4,20.285665839,0.290654582,0.11923167,0.125,0
4.99352E-4,20.534156031,0.294229189,0.118060436,0.125,0
5.0441E-4,20.785373007,0.296715906,0.116889201,0.125,0
5.09202E-4,21.038953841,0.299063386,0.115717967,0.125,0
5.12555E-4,21.294525196,0.30070155,0.114546732,0.125,0
5.18575E-4,21.50078578,0.303633121,0.113609745,0.145833333,0
5.21408E-4,21.760784968,0.305008838,0.11243851,0.145833333,0
5.26404E-4,22.02305069,0.307427412,0.111267276,0.145833333,0
5.3818E-4,22.289763746,0.313095655,0.110096041,0.166666667,0
5.50288E-4,22.507380511,0.318874793,0.109159054,0.166666667,0
5.59032E-4,22.784660842,0.323018458,0.107987819,0.166666667,0
5.68517E-4,23.011422599,0.327484311,0.107050832,0.1875,0
5.77287E-4,23.29820433,0.331587703,0.105879597,0.1875,0
5.80623E-4,23.529990553,0.33314195,0.10494261,0.1875,0
5.87918E-4,23.764895278,0.336528194,0.104005622,0.1875,0
5.92985E-4,24.000984536,0.338869718,0.103068634,0.1875,0
5.94921E-4,24.298055613,0.339762605,0.1018974,0.1875,0
6.00989E-4,24.537636034,0.342552213,0.100960412,0.1875,0
6.08274E-4,24.780015569,0.345886195,0.100023425,0.1875,0
6.08986E-4,25.023530645,0.346211153,0.099086437,0.1875,0
6.13456E-4,25.268542713,0.348247018,0.09814945,0.1875,0
6.28649E-4,25.517363365,0.355120803,0.097212462,0.1875,0
6.40771E-4,25.771391422,0.360553033,0.096275474,0.208333333,0
6.48502E-4,26.02913148,0.363993378,0.095338487,0.208333333,0
6.56495E-4,26.290220794,0.367530786,0.094401499,0.208333333,0
6.63847E-4,26.554062391,0.370767735,0.093464512,0.208333333,0
6.71966E-4,26.754708069,0.374322642,0.092761771,0.208333333,0
6.76524E-4,27.024390941,0.376309447,0.091824783,0.208333333,0
6.83104E-4,27.296794931,0.379166739,0.090887796,0.208333333,0
6.86538E-4,27.502470473,0.380652801,0.090185055,0.208333333,0
6.97006E-4,27.779508674,0.385160352,0.089248067,0.208333333,0
7.06113E-4,28.061650583,0.389055508,0.08831108,0.208333333,0
7.08149E-4,28.273906859,0.389922826,0.087608339,0.208333333,0
7.10841E-4,28.557777008,0.391067827,0.086671352,0.208333333,0
7.15288E-4,28.772262467,0.392954466,0.085968611,0.208333333,0
7.25883E-4,29.061201907,0.397426142,0.085031623,0.208333333,0
7.41539E-4,29.280663693,0.403973879,0.084328883,0.229166667,0
7.43872E-4,29.503622844,0.404943378,0.083626142,0.229166667,0
7.5484E-4,29.804383522,0.409480203,0.082689154,0.229166667,0
7.60742E-4,30.031535665,0.411907494,0.081986414,0.229166667,0
7.6481E-4,30.260413846,0.413574574,0.081283673,0.229166667,0
7.69728E-4,30.567460583,0.415583834,0.080346685,0.229166667,0
7.72097E-4,30.799025954,0.416549251,0.079643945,0.25,0
7.75563E-4,31.031404299,0.417958372,0.078941204,0.25,0
7.88633E-4,31.267096578,0.423243215,0.078238463,0.270833333,0
7.91366E-4,31.504208692,0.424341931,0.077535723,0.270833333,0
7.95484E-4,31.821542599,0.425993814,0.076598735,0.270833333,0
8.07007E-4,32.061901959,0.43059109,0.075895994,0.270833333,0
8.10058E-4,32.304748743,0.431801857,0.075193254,0.270833333,0
8.14548E-4,32.548559344,0.43357969,0.074490513,0.270833333,0
8.22401E-4,32.794354097,0.436675029,0.073787772,0.270833333,0
8.34719E-4,33.043425856,0.441496665,0.073085032,0.291666667,0
8.39206E-4,33.294571288,0.443242642,0.072382291,0.291666667,0
8.4708E-4,33.548124551,0.446293498,0.07167955,0.291666667,0
8.54835E-4,33.803730168,0.449282091,0.07097681,0.3125,0
8.60797E-4,34.061247678,0.451568587,0.070274069,0.3125,0
8.67765E-4,34.32075507,0.454228759,0.069571328,0.3125,0
8.73955E-4,34.581962838,0.456581209,0.068868587,0.3125,0
8.76985E-4,34.757160395,0.457729037,0.068400094,0.3125,0
8.81215E-4,35.02130515,0.459327428,0.067697353,0.3125,0
8.83968E-4,35.286216517,0.460364961,0.066994612,0.3125,0
8.87378E-4,35.55196147,0.461647503,0.066291872,0.3125,0
9.01644E-4,35.822299585,0.466980458,0.065589131,0.3125,0
9.05573E-4,36.003338402,0.468439704,0.065120637,0.3125,0
9.08375E-4,36.275692693,0.469478241,0.064417896,0.3125,0
9.16639E-4,36.550372999,0.472528987,0.063715156,0.3125,0
9.18323E-4,36.825719508,0.473148393,0.063012415,0.3125,0
9.20981E-4,37.009913504,0.474124623,0.062543921,0.3125,0
9.3288E-4,37.287877518,0.47847337,0.061841181,0.3125,0
9.49038E-4,37.572098503,0.484320712,0.06113844,0.3125,0
9.53979E-4,37.762792235,0.486095829,0.060669946,0.3125,0
9.63118E-4,38.050409185,0.489362703,0.059967205,0.3125,0
9.65802E-4,38.33994436,0.490318213,0.059264465,0.3125,0
9.75736E-4,38.534264556,0.493839147,0.058795971,0.3125,0
9.83372E-4,38.82848382,0.496529153,0.05809323,0.3125,0
9.88892E-4,39.026217343,0.49846474,0.057624736,0.3125,0
1.00291E-3,39.326066535,0.503346494,0.056921996,0.3125,0
1.00783E-3,39.527501416,0.5050484,0.056453502,0.3125,0
1.0265E-3,39.833603093,0.511454714,0.055750761,0.3125,0
1.0303E-3,40.039424971,0.51274814,0.055282268,0.3125,0
1.04386E-3,40.350652195,0.517340118,0.054579527,0.3125,0
1.04667E-3,40.559756531,0.518284609,0.054111033,0.3125,0
1.06201E-3,40.771746064,0.523414822,0.053642539,0.3125,0
1.06737E-3,41.091563682,0.525192529,0.052939799,0.3125,0
1.06765E-3,41.305082836,0.525286652,0.052471305,0.3125,0
1.06979E-3,41.51890802,0.525995473,0.052002811,0.3125,0
1.08522E-3,41.842433351,0.53107017,0.05130007,0.3125,0
1.09274E-3,42.060826433,0.533525486,0.050831576,0.333333333,0
1.10648E-3,42.280781881,0.537975602,0.050363083,0.333333333,0
1.11052E-3,42.502579389,0.539275504,0.049894589,0.333333333,0
1.12614E-3,42.838838385,0.544270283,0.049191848,0.333333333,0
1.12804E-3,43.064380229,0.544875845,0.048723354,0.333333333,0
1.12846E-3,43.290064229,0.545007227,0.048254861,0.333333333,0
1.13388E-3,43.516423573,0.546725268,0.047786367,0.333333333,0
1.14184E-3,43.857778047,0.549238115,0.047083626,0.333333333,0
1.16232E-3,44.089655794,0.555633193,0.046615132,0.333333333,0
1.16586E-3,44.322686177,0.55672902,0.046146639,0.333333333,0
1.17014E-3,44.556390836,0.558052148,0.045678145,0.333333333,0
1.17724E-3,44.791784915,0.560235329,0.045209651,0.333333333,0
1.17765E-3,45.027289915,0.560363005,0.044741157,0.333333333,0
1.18862E-3,45.264587869,0.563714097,0.044272663,0.333333333,0
1.19276E-3,45.502735048,0.564974267,0.04380417,0.333333333,0
1.20676E-3,45.864172594,0.569201748,0.043101429,0.333333333,0
1.2113E-3,46.106403742,0.570566379,0.042632935,0.333333333,0
1.22074E-3,46.349637112,0.573385191,0.042164441,0.333333333,0
1.22657E-3,46.594830904,0.575118154,0.041695948,0.333333333,0
1.23168E-3,46.840963733,0.576629559,0.041227454,0.354166667,0
1.246E-3,47.088789044,0.580839217,0.04075896,0.354166667,0
1.25031E-3,47.338587879,0.582096879,0.040290466,0.354166667,0
1.26891E-3,47.591771843,0.58748841,0.039821972,0.375,0
1.27218E-3,47.846039044,0.588427688,0.039353479,0.375,0
1.28863E-3,48.102954119,0.593125327,0.038884985,0.375,0
1.30451E-3,48.362477152,0.597607532,0.038416491,0.375,0
1.31108E-3,48.624480993,0.599449328,0.037947997,0.375,0
1.31416E-3,48.755896917,0.600309183,0.03771375,0.375,0
1.33099E-3,49.022091887,0.604975743,0.037245257,0.375,0
1.33382E-3,49.288716954,0.605756402,0.036776763,0.375,0
1.34228E-3,49.556694163,0.608076528,0.036308269,0.395833333,0
1.36182E-3,49.828485648,0.613384418,0.035839775,0.395833333,0
1.36457E-3,50.101213051,0.614126104,0.035371281,0.395833333,0
1.3942E-3,50.378587149,0.622022082,0.034902788,0.395833333,0
1.39606E-3,50.518193311,0.62251264,0.034668541,0.395833333,0
1.41003E-3,50.79920246,0.626173602,0.034200047,0.395833333,0
1.41212E-3,51.081526686,0.626719251,0.033731553,0.395833333,0
1.4215E-3,51.365589198,0.629153441,0.033263059,0.395833333,0
1.42433E-3,51.508022417,0.629886785,0.033028812,0.395833333,0
1.44337E-3,51.795778318,0.634771616,0.032560319,0.395833333,0
1.44651E-3,52.084946695,0.635571922,0.032091825,0.416666667,0
1.45651E-3,52.375541864,0.638105034,0.031623331,0.416666667,0
1.45875E-3,52.521417294,0.638671307,0.031389084,0.416666667,0
1.49088E-3,52.817138302,0.646682263,0.03092059,0.416666667,0
1.50098E-3,53.116881673,0.64916232,0.030452097,0.416666667,0
1.50935E-3,53.267816762,0.651206495,0.03021785,0.416666667,0
1.5126E-3,53.570052481,0.65199566,0.029749356,0.416666667,0
1.55224E-3,53.880313564,0.661489953,0.029280862,0.416666667,0
1.56086E-3,54.036400002,0.663522177,0.029046615,0.416666667,0
1.57007E-3,54.350176692,0.665676198,0.028578121,0.416666667,0
1.58649E-3,54.508825346,0.669484933,0.028343874,0.416666667,0
1.59848E-3,54.828437867,0.672239835,0.027875381,0.416666667,0
1.61141E-3,55.150335865,0.675184345,0.027406887,0.416666667,0
1.61423E-3,55.311759024,0.67582262,0.02717264,0.416666667,0
1.62798E-3,55.637259945,0.678917558,0.026704146,0.4375,0
1.63193E-3,55.800452711,0.679801241,0.026469899,0.4375,0
1.67532E-3,56.133979344,0.689351119,0.026001405,0.458333333,0
1.683E-3,56.302279531,0.691012555,0.025767159,0.458333333,0
1.69706E-3,56.640706518,0.694028809,0.025298665,0.458333333,0
1.71382E-3,56.812088929,0.697587535,0.025064418,0.479166667,0
1.74356E-3,57.159642131,0.70379831,0.024595924,0.5,0
1.74406E-3,57.334048338,0.703901904,0.024361677,0.5,0
1.76128E-3,57.51017604,0.707437698,0.02412743,0.5,0
1.77477E-3,57.864368861,0.710180124,0.023658937,0.5,0
1.77635E-3,58.042004048,0.710499243,0.02342469,0.5,0
1.78769E-3,58.398659417,0.712780219,0.022956196,0.5,0
1.79561E-3,58.578220202,0.714363377,0.022721949,0.5,0
1.79861E-3,58.758080982,0.714960724,0.022487702,0.5,0
1.82999E-3,59.122132331,0.721135973,0.022019208,0.520833333,0
