x,y,species cloglog values
139.0,139.0,0.037526406
140.0,140.0,0.015262675
141.0,141.0,0.019705588
142.0,142.0,0.04289339
143.0,143.0,0.15051399
144.0,144.0,0.3538357
145.0,145.0,0.052739598
146.0,146.0,0.029428398
147.0,147.0,0.051856823
148.0,148.0,0.13565484
149.0,149.0,0.31305704
150.0,150.0,0.13143183
151.0,151.0,0.06193101
152.0,152.0,0.10041767
153.0,153.0,0.3235237
154.0,154.0,0.023112379
155.0,155.0,0.011204089
156.0,156.0,0.033805113
157.0,157.0,0.015136616
158.0,158.0,0.10435577
159.0,159.0,0.013545971
160.0,160.0,0.4100036
161.0,161.0,0.7603745
162.0,162.0,0.23712187
163.0,163.0,0.16681005
164.0,164.0,0.1439997
165.0,165.0,0.119111516
166.0,166.0,0.01674149
167.0,167.0,0.03763668
168.0,168.0,0.02382546
169.0,169.0,0.029272495
170.0,170.0,0.012585474
171.0,171.0,0.04256209
172.0,172.0,0.17179245
173.0,173.0,0.023266599
174.0,174.0,0.2158761
175.0,175.0,0.035854626
176.0,176.0,0.28983206
177.0,177.0,0.055185877
178.0,178.0,0.4841785
179.0,179.0,0.03766123
180.0,180.0,0.015552809
181.0,181.0,0.014996944
182.0,182.0,0.03546678
183.0,183.0,0.10881812
184.0,184.0,0.025637737
185.0,185.0,0.050720226
186.0,186.0,0.17969626
187.0,187.0,0.15167445
188.0,188.0,0.34723565
189.0,189.0,0.3354333
190.0,190.0,0.15541127
191.0,191.0,0.070290916
192.0,192.0,0.047716733
193.0,193.0,0.031418115
194.0,194.0,0.02168638
195.0,195.0,0.024784919
196.0,196.0,0.11280453
197.0,197.0,0.38218498
198.0,198.0,0.06043145
199.0,199.0,0.73791695
200.0,200.0,0.16336119
201.0,201.0,0.25848344
202.0,202.0,0.27988276
203.0,203.0,0.019587645
204.0,204.0,0.009738365
205.0,205.0,0.012403202
206.0,206.0,0.010640065
207.0,207.0,0.025083935
208.0,208.0,0.012455532
209.0,209.0,0.011605596
210.0,210.0,0.0115450155
211.0,211.0,0.053145107
212.0,212.0,0.21301174
213.0,213.0,0.17004593
214.0,214.0,0.10492909
215.0,215.0,0.62585723
216.0,216.0,0.59529674
217.0,217.0,0.22430158
218.0,218.0,0.19252706
219.0,219.0,0.20430304
220.0,220.0,0.4661987
221.0,221.0,0.021511339
222.0,222.0,0.022104977
223.0,223.0,0.022987459
224.0,224.0,0.050122607
225.0,225.0,0.46672457
226.0,226.0,0.5119303
227.0,227.0,0.5963759
228.0,228.0,0.53566194
229.0,229.0,0.29567268
230.0,230.0,0.465311
231.0,231.0,0.5824004
232.0,232.0,0.26614588
233.0,233.0,0.3013634
234.0,234.0,0.1669305
235.0,235.0,0.06434706
236.0,236.0,0.04025658
237.0,237.0,0.13842237
238.0,238.0,0.03911226
239.0,239.0,0.02901537
240.0,240.0,0.08538869
241.0,241.0,0.33252993
242.0,242.0,0.47651204
243.0,243.0,0.020198358
244.0,244.0,0.01918061
245.0,245.0,0.049934924
246.0,246.0,0.030814685
247.0,247.0,0.02334898
248.0,248.0,0.015743759
249.0,249.0,0.012034661
250.0,250.0,0.008345292
251.0,251.0,0.015672438
252.0,252.0,0.012474407
253.0,253.0,0.02198212
254.0,254.0,0.038181208
255.0,255.0,0.22831729
256.0,256.0,0.14922155
257.0,257.0,0.19380921
258.0,258.0,0.40201372
259.0,259.0,0.28400975
260.0,260.0,0.5377884
261.0,261.0,0.11366937
262.0,262.0,0.024986625
263.0,263.0,0.022843044
264.0,264.0,0.022226997
265.0,265.0,0.01608364
266.0,266.0,0.018213497
267.0,267.0,0.07029801
268.0,268.0,0.3995861
269.0,269.0,0.021337686
270.0,270.0,0.027146222
271.0,271.0,0.24111937
272.0,272.0,0.32083318
273.0,273.0,0.2817331
274.0,274.0,0.14353845
275.0,275.0,0.092875816
276.0,276.0,0.0038227332
277.0,277.0,0.121298514
278.0,278.0,0.01802746
279.0,279.0,0.012232307
280.0,280.0,0.023843387
281.0,281.0,0.06475748
282.0,282.0,0.0287272
283.0,283.0,0.031793352
284.0,284.0,0.044233464
285.0,285.0,0.022783354
286.0,286.0,0.01764243
287.0,287.0,0.012254083
288.0,288.0,0.013320808
289.0,289.0,0.011111219
290.0,290.0,0.013360103
291.0,291.0,0.025603402
292.0,292.0,0.308887
293.0,293.0,0.163729
294.0,294.0,0.5661826
295.0,295.0,0.33174226
296.0,296.0,0.058580108
297.0,297.0,0.44211188
298.0,298.0,0.0248651
299.0,299.0,0.016352607
300.0,300.0,0.027626721
301.0,301.0,0.032090075
302.0,302.0,0.024345372
303.0,303.0,0.02776854
304.0,304.0,0.028708024
305.0,305.0,0.020459205
306.0,306.0,0.24615689
307.0,307.0,0.19947319
308.0,308.0,0.09905475
309.0,309.0,0.056510124
310.0,310.0,0.027858384
311.0,311.0,0.069974214
312.0,312.0,0.10442061
313.0,313.0,0.0072814473
314.0,314.0,0.036114406
315.0,315.0,0.16152923
316.0,316.0,0.05459711
317.0,317.0,0.013461487
318.0,318.0,0.010402591
319.0,319.0,0.021561002
320.0,320.0,0.04760715
321.0,321.0,0.5658671
322.0,322.0,0.018878384
323.0,323.0,0.021296209
324.0,324.0,0.016243612
325.0,325.0,0.007499479
326.0,326.0,0.009344561
327.0,327.0,0.012057288
328.0,328.0,0.008517263
329.0,329.0,0.017728262
330.0,330.0,0.008882857
331.0,331.0,0.008013067
332.0,332.0,0.010700671
333.0,333.0,0.015044701
334.0,334.0,0.02094861
335.0,335.0,0.08337989
336.0,336.0,0.53933406
337.0,337.0,0.31740487
338.0,338.0,0.46148422
339.0,339.0,0.49931914
340.0,340.0,0.5646101
341.0,341.0,0.44277546
342.0,342.0,0.2365468
343.0,343.0,0.025167357
344.0,344.0,0.020884925
345.0,345.0,0.016886333
346.0,346.0,0.012665646
347.0,347.0,0.019159272
348.0,348.0,0.039505824
349.0,349.0,0.05681987
350.0,350.0,0.03877824
351.0,351.0,0.10005011
352.0,352.0,0.43657565
353.0,353.0,0.8065291
354.0,354.0,0.4338347
355.0,355.0,0.20946299
356.0,356.0,0.3175085
357.0,357.0,0.17843023
358.0,358.0,0.01809577
359.0,359.0,0.05512232
360.0,360.0,0.102591224
361.0,361.0,0.04755483
362.0,362.0,0.07136127
363.0,363.0,0.035536475
364.0,364.0,0.009468968
365.0,365.0,0.017767746
366.0,366.0,0.018113442
367.0,367.0,0.15665527
368.0,368.0,0.027047172
369.0,369.0,0.016104262
370.0,370.0,0.0077326037
371.0,371.0,0.015324852
372.0,372.0,0.008252287
373.0,373.0,0.007933085
374.0,374.0,0.013296093
375.0,375.0,0.014901324
376.0,376.0,0.009051764
377.0,377.0,0.013410641
378.0,378.0,0.020126944
379.0,379.0,0.027022885
380.0,380.0,0.17246205
381.0,381.0,0.051081963
382.0,382.0,0.27954
383.0,383.0,0.3986035
384.0,384.0,0.6726379
385.0,385.0,0.36004764
386.0,386.0,0.17545772
387.0,387.0,0.17667213
388.0,388.0,0.020634983
389.0,389.0,0.02364089
390.0,390.0,0.026774367
391.0,391.0,0.02024756
392.0,392.0,0.025399802
393.0,393.0,0.1277923
394.0,394.0,0.51096714
395.0,395.0,0.41640377
396.0,396.0,0.20372672
397.0,397.0,0.07064805
398.0,398.0,0.054949325
399.0,399.0,0.18745889
400.0,400.0,0.055312827
401.0,401.0,0.011088288
402.0,402.0,0.059511915
403.0,403.0,0.017064705
404.0,404.0,0.0018991843
405.0,405.0,0.023876699
406.0,406.0,0.3913057
407.0,407.0,0.052726265
408.0,408.0,0.05123993
409.0,409.0,0.010650282
410.0,410.0,0.017346814
411.0,411.0,0.17891201
412.0,412.0,0.054122433
413.0,413.0,0.036955453
414.0,414.0,0.018052345
415.0,415.0,0.022939011
416.0,416.0,0.014842129
417.0,417.0,0.0228477
418.0,418.0,0.010803614
419.0,419.0,0.0094380155
420.0,420.0,0.011318484
421.0,421.0,0.014585072
422.0,422.0,0.023372991
423.0,423.0,0.027006427
424.0,424.0,0.052666564
425.0,425.0,0.3256808
426.0,426.0,0.22296575
427.0,427.0,0.5747456
428.0,428.0,0.2107253
429.0,429.0,0.39567825
430.0,430.0,0.03148544
431.0,431.0,0.034408797
432.0,432.0,0.46274096
433.0,433.0,0.18950003
434.0,434.0,0.21192329
435.0,435.0,0.18779889
436.0,436.0,0.04308421
437.0,437.0,0.14355618
438.0,438.0,0.12863508
439.0,439.0,0.3086023
440.0,440.0,0.118363746
441.0,441.0,0.40058026
442.0,442.0,0.14773577
443.0,443.0,0.15111572
444.0,444.0,0.15976124
445.0,445.0,0.16280113
446.0,446.0,0.12089733
447.0,447.0,0.08712891
448.0,448.0,0.013050239
449.0,449.0,0.026869446
450.0,450.0,0.005911421
451.0,451.0,0.013844492
452.0,452.0,0.03120736
453.0,453.0,0.04136103
454.0,454.0,0.14560778
455.0,455.0,0.099404156
456.0,456.0,0.037056804
457.0,457.0,0.017862871
458.0,458.0,0.03522183
459.0,459.0,0.028522069
460.0,460.0,0.012483525
461.0,461.0,0.022202244
462.0,462.0,0.04800273
463.0,463.0,0.37107575
464.0,464.0,0.05718151
465.0,465.0,0.020583635
466.0,466.0,0.036919303
467.0,467.0,0.023639303
468.0,468.0,0.02176346
469.0,469.0,0.012239604
470.0,470.0,0.015573733
471.0,471.0,0.017695233
472.0,472.0,0.023998503
473.0,473.0,0.029649781
474.0,474.0,0.045178223
475.0,475.0,0.5159097
476.0,476.0,0.42617488
477.0,477.0,0.40772796
478.0,478.0,0.5790858
479.0,479.0,0.34883285
480.0,480.0,0.31403688
481.0,481.0,0.55316234
482.0,482.0,0.24102713
483.0,483.0,0.16510308
484.0,484.0,0.5334175
485.0,485.0,0.18829934
486.0,486.0,0.23759443
487.0,487.0,0.33793885
488.0,488.0,0.055485327
489.0,489.0,0.10697767
490.0,490.0,0.04609205
491.0,491.0,0.10051635
492.0,492.0,0.096918546
493.0,493.0,0.10302727
494.0,494.0,0.11665746
495.0,495.0,0.28706697
496.0,496.0,0.043827504
497.0,497.0,0.041811053
498.0,498.0,0.05363757
499.0,499.0,5.522729E-4
500.0,500.0,2.95641E-4
501.0,501.0,0.013084861
502.0,502.0,0.099225625
503.0,503.0,0.02600627
504.0,504.0,0.024612205
505.0,505.0,0.026734002
506.0,506.0,0.024284026
507.0,507.0,0.021897292
508.0,508.0,0.12507454
509.0,509.0,0.31268045
510.0,510.0,0.033180255
511.0,511.0,0.027629526
512.0,512.0,0.020723253
513.0,513.0,0.014653786
514.0,514.0,0.016471233
515.0,515.0,0.025863163
516.0,516.0,0.028988384
517.0,517.0,0.025636632
518.0,518.0,0.056711152
519.0,519.0,0.07920333
520.0,520.0,0.6375955
521.0,521.0,0.02670208
522.0,522.0,0.10168515
523.0,523.0,0.1614946
524.0,524.0,0.04497581
525.0,525.0,0.032048978
526.0,526.0,0.040634297
527.0,527.0,0.22763154
528.0,528.0,0.029489942
529.0,529.0,0.014648867
530.0,530.0,0.29468885
531.0,531.0,0.43133014
532.0,532.0,0.13121927
533.0,533.0,0.30745643
534.0,534.0,0.37408596
535.0,535.0,0.1644665
536.0,536.0,0.20039268
537.0,537.0,0.076700374
538.0,538.0,0.2683167
539.0,539.0,0.24205013
540.0,540.0,0.20039679
541.0,541.0,0.03669326
542.0,542.0,0.023342958
543.0,543.0,6.261834E-4
544.0,544.0,9.730624E-4
545.0,545.0,9.24881E-4
546.0,546.0,0.01713376
547.0,547.0,0.052673906
548.0,548.0,0.30708292
549.0,549.0,0.23743513
550.0,550.0,0.059100814
551.0,551.0,0.038611602
552.0,552.0,0.032105193
553.0,553.0,0.009267324
554.0,554.0,0.010512008
555.0,555.0,0.014195323
556.0,556.0,0.034011018
557.0,557.0,0.03513864
558.0,558.0,0.030387538
559.0,559.0,0.027501937
560.0,560.0,0.5298672
561.0,561.0,0.03798063
562.0,562.0,0.027968148
563.0,563.0,0.02567134
564.0,564.0,0.025628118
565.0,565.0,0.041848443
566.0,566.0,0.18494284
567.0,567.0,0.23438486
568.0,568.0,0.123713076
569.0,569.0,0.16246505
570.0,570.0,0.38354746
571.0,571.0,0.64983386
572.0,572.0,0.070827596
573.0,573.0,0.24024105
574.0,574.0,0.39777306
575.0,575.0,0.58869153
576.0,576.0,0.5018474
577.0,577.0,0.42340297
578.0,578.0,0.4120746
579.0,579.0,0.47185376
580.0,580.0,0.14566825
581.0,581.0,0.07795836
582.0,582.0,0.030237345
583.0,583.0,0.0151774315
584.0,584.0,0.014401722
585.0,585.0,0.018946253
586.0,586.0,0.4829679
587.0,587.0,0.32669473
588.0,588.0,0.11059023
589.0,589.0,0.07207353
590.0,590.0,0.12222658
591.0,591.0,0.13312909
592.0,592.0,0.044463746
593.0,593.0,0.008054181
594.0,594.0,0.011693732
595.0,595.0,8.746422E-4
596.0,596.0,0.03552851
597.0,597.0,0.01748373
598.0,598.0,0.013224568
599.0,599.0,0.029259995
600.0,600.0,0.06632839
601.0,601.0,0.03520044
602.0,602.0,0.0392012
603.0,603.0,0.010370707
604.0,604.0,0.0141127715
605.0,605.0,0.01691311
606.0,606.0,0.019832002
607.0,607.0,0.09728006
608.0,608.0,0.14590538
609.0,609.0,0.12009173
610.0,610.0,0.1526448
611.0,611.0,0.054440476
612.0,612.0,0.029008126
613.0,613.0,0.059469182
614.0,614.0,0.12277427
615.0,615.0,0.6479828
616.0,616.0,0.11541823
617.0,617.0,0.20814963
618.0,618.0,0.03197887
619.0,619.0,0.033035588
620.0,620.0,0.032895423
621.0,621.0,0.027738579
622.0,622.0,0.025422914
623.0,623.0,0.20580247
624.0,624.0,0.21788152
625.0,625.0,0.04408262
626.0,626.0,0.023980964
627.0,627.0,0.100743204
628.0,628.0,0.16245231
629.0,629.0,0.16218048
630.0,630.0,0.018675322
631.0,631.0,0.016711487
632.0,632.0,0.015989529
633.0,633.0,0.91026545
634.0,634.0,0.18046425
635.0,635.0,0.27492112
636.0,636.0,0.026845613
637.0,637.0,0.025206463
638.0,638.0,0.08291356
639.0,639.0,0.064143285
640.0,640.0,0.041132748
641.0,641.0,0.1164586
642.0,642.0,0.040929973
643.0,643.0,0.0075573632
644.0,644.0,0.005968225
645.0,645.0,0.023318874
646.0,646.0,0.012425055
647.0,647.0,0.054612055
648.0,648.0,0.008994108
649.0,649.0,0.022095464
650.0,650.0,0.05213016
651.0,651.0,0.3321581
652.0,652.0,0.73519045
653.0,653.0,0.12899795
654.0,654.0,0.024782678
655.0,655.0,0.019199654
656.0,656.0,0.023300096
657.0,657.0,0.009623723
658.0,658.0,0.01250354
659.0,659.0,0.014814172
660.0,660.0,0.02962936
661.0,661.0,0.043141462
662.0,662.0,0.05068943
663.0,663.0,0.24293028
664.0,664.0,0.22663748
665.0,665.0,0.14088811
666.0,666.0,0.5079301
667.0,667.0,0.09980557
668.0,668.0,0.027143767
669.0,669.0,0.027062787
670.0,670.0,0.03783309
671.0,671.0,0.04940186
672.0,672.0,0.01898412
673.0,673.0,0.022472674
674.0,674.0,0.02951723
675.0,675.0,0.037334897
676.0,676.0,0.04059337
677.0,677.0,0.0876754
678.0,678.0,0.07925521
679.0,679.0,0.026112108
680.0,680.0,0.02114499
681.0,681.0,0.02944223
682.0,682.0,0.2981109
683.0,683.0,0.03804997
684.0,684.0,0.015111911
685.0,685.0,0.0386223
686.0,686.0,0.17319712
687.0,687.0,0.18355365
688.0,688.0,0.087602615
689.0,689.0,0.008807572
690.0,690.0,0.010868826
691.0,691.0,0.0054312767
692.0,692.0,0.002727702
693.0,693.0,0.0039899577
694.0,694.0,0.07751202
695.0,695.0,0.07568785
696.0,696.0,0.016487593
697.0,697.0,0.0064073745
698.0,698.0,0.0050532306
699.0,699.0,0.008802329
700.0,700.0,0.019212281
701.0,701.0,0.017316911
702.0,702.0,0.18640584
703.0,703.0,0.17803866
704.0,704.0,0.029100724
705.0,705.0,0.03827859
706.0,706.0,0.019212836
707.0,707.0,0.013446665
708.0,708.0,0.011320054
709.0,709.0,0.007475738
710.0,710.0,0.01309549
711.0,711.0,0.020792503
712.0,712.0,0.04086374
713.0,713.0,0.03707431
714.0,714.0,0.68659484
715.0,715.0,0.05704209
716.0,716.0,0.38234335
717.0,717.0,0.17595305
718.0,718.0,0.560226
719.0,719.0,0.05544112
720.0,720.0,0.5292252
721.0,721.0,0.03101498
722.0,722.0,0.14648268
723.0,723.0,0.44792208
724.0,724.0,0.14628977
725.0,725.0,0.80951947
726.0,726.0,0.16700986
727.0,727.0,0.031635772
728.0,728.0,0.037090566
729.0,729.0,0.02317125
730.0,730.0,0.05886298
731.0,731.0,0.0827281
732.0,732.0,0.05449543
733.0,733.0,0.044241007
734.0,734.0,0.21263212
735.0,735.0,0.54488015
736.0,736.0,0.026413219
737.0,737.0,0.016228307
738.0,738.0,0.039707147
739.0,739.0,0.078905046
740.0,740.0,0.3122156
741.0,741.0,0.20859475
742.0,742.0,0.74526536
743.0,743.0,0.04988227
744.0,744.0,0.04491674
745.0,745.0,0.17862333
746.0,746.0,0.17271967
747.0,747.0,0.3618227
748.0,748.0,0.39924073
749.0,749.0,0.5207726
750.0,750.0,0.11431268
751.0,751.0,0.018573025
752.0,752.0,0.22021036
753.0,753.0,0.01140495
754.0,754.0,0.004010661
755.0,755.0,0.0034744143
756.0,756.0,6.9583976E-4
757.0,757.0,8.311767E-4
758.0,758.0,0.007466478
759.0,759.0,0.016796373
760.0,760.0,0.013492851
761.0,761.0,0.015601097
762.0,762.0,0.017539572
763.0,763.0,0.026915886
764.0,764.0,0.039271925
765.0,765.0,0.027417151
766.0,766.0,0.021072892
767.0,767.0,0.0097715985
768.0,768.0,0.010184297
769.0,769.0,0.012597943
770.0,770.0,0.020602068
771.0,771.0,0.050622083
772.0,772.0,0.053649474
773.0,773.0,0.49761316
774.0,774.0,0.0452613
775.0,775.0,0.59690326
776.0,776.0,0.10086853
777.0,777.0,0.38535434
778.0,778.0,0.029197577
779.0,779.0,0.15141113
780.0,780.0,0.2560677
781.0,781.0,0.13284233
782.0,782.0,0.098484874
783.0,783.0,0.21780494
784.0,784.0,0.11144508
785.0,785.0,0.044393145
786.0,786.0,0.093379475
787.0,787.0,0.16344778
788.0,788.0,0.5814797
789.0,789.0,0.544709
790.0,790.0,0.32184076
791.0,791.0,0.15349823
792.0,792.0,0.025190268
793.0,793.0,0.025870733
794.0,794.0,0.04147767
795.0,795.0,0.03116397
796.0,796.0,0.018450607
797.0,797.0,0.024031432
798.0,798.0,0.09945819
799.0,799.0,0.053611968
800.0,800.0,0.05314242
801.0,801.0,0.066867724
802.0,802.0,0.3702309
803.0,803.0,0.19483656
804.0,804.0,0.028551772
805.0,805.0,0.110429764
806.0,806.0,0.009946274
807.0,807.0,0.072641514
808.0,808.0,0.045698512
809.0,809.0,0.019526297
810.0,810.0,0.008434061
811.0,811.0,0.0035626246
812.0,812.0,0.0039415453
813.0,813.0,1.4026477E-5
814.0,814.0,8.322841E-5
815.0,815.0,0.023865648
816.0,816.0,0.040898506
817.0,817.0,0.09603976
818.0,818.0,0.07035145
819.0,819.0,0.07822442
820.0,820.0,0.039296646
821.0,821.0,0.025788581
822.0,822.0,0.026463497
823.0,823.0,0.03966257
824.0,824.0,0.030397508
825.0,825.0,0.437201
826.0,826.0,0.9916139
827.0,827.0,0.53765345
828.0,828.0,0.22497325
829.0,829.0,0.016986027
830.0,830.0,0.020167954
831.0,831.0,0.33867535
832.0,832.0,0.05057722
833.0,833.0,0.15788533
834.0,834.0,0.03576238
835.0,835.0,0.034486976
836.0,836.0,0.05178946
837.0,837.0,0.033368424
838.0,838.0,0.02108525
839.0,839.0,0.030427894
840.0,840.0,0.25974068
841.0,841.0,0.032557398
842.0,842.0,0.027008224
843.0,843.0,0.03202989
844.0,844.0,0.1451279
845.0,845.0,0.49666446
846.0,846.0,0.1489365
847.0,847.0,0.25409338
848.0,848.0,0.0839965
849.0,849.0,0.028489446
850.0,850.0,0.016141973
851.0,851.0,0.014071931
852.0,852.0,0.019281633
853.0,853.0,0.03778292
854.0,854.0,0.0578102
855.0,855.0,0.066922925
856.0,856.0,0.024324236
857.0,857.0,0.050077535
858.0,858.0,0.47191447
859.0,859.0,0.028818332
860.0,860.0,0.17098242
861.0,861.0,0.007441713
862.0,862.0,0.017599683
863.0,863.0,0.0016438222
864.0,864.0,4.1743251E-4
865.0,865.0,7.4250477E-7
866.0,866.0,4.4946952E-7
867.0,867.0,0.011682183
868.0,868.0,0.06823188
869.0,869.0,0.9486041
870.0,870.0,0.12397435
871.0,871.0,0.04588006
872.0,872.0,0.020196116
873.0,873.0,0.020210428
874.0,874.0,0.020530354
875.0,875.0,0.014203786
876.0,876.0,0.013436158
877.0,877.0,0.03908622
878.0,878.0,0.9635669
879.0,879.0,0.6144685
880.0,880.0,0.042058248
881.0,881.0,0.030716287
882.0,882.0,0.10985811
883.0,883.0,0.061488416
884.0,884.0,0.023733173
885.0,885.0,0.013175817
886.0,886.0,0.026490003
887.0,887.0,0.055548664
888.0,888.0,0.034777205
889.0,889.0,0.019119253
890.0,890.0,0.015317492
891.0,891.0,0.018976612
892.0,892.0,0.02193633
893.0,893.0,0.022449175
894.0,894.0,0.04318074
895.0,895.0,0.14768432
896.0,896.0,0.019085482
897.0,897.0,0.14902557
898.0,898.0,0.3823429
899.0,899.0,0.45441735
900.0,900.0,0.53916293
901.0,901.0,0.34743023
902.0,902.0,0.11114821
903.0,903.0,0.07047934
904.0,904.0,0.06024236
905.0,905.0,0.030593993
906.0,906.0,0.0023867465
907.0,907.0,0.003693153
908.0,908.0,0.0010328015
909.0,909.0,3.3071337E-4
910.0,910.0,2.3716308E-4
911.0,911.0,6.6486414E-6
912.0,912.0,7.904197E-6
913.0,913.0,4.0518036E-5
914.0,914.0,1.9817682E-5
915.0,915.0,2.901953E-9
916.0,916.0,4.0744084E-8
917.0,917.0,0.0
918.0,918.0,8.224179E-6
919.0,919.0,1.3370803E-4
920.0,920.0,7.028368E-5
921.0,921.0,7.8575633E-4
922.0,922.0,5.3784606E-4
923.0,923.0,0.0108669335
924.0,924.0,0.018364204
925.0,925.0,0.01168553
926.0,926.0,0.036060117
927.0,927.0,0.08258713
928.0,928.0,0.75742644
929.0,929.0,0.3562464
930.0,930.0,0.19701171
931.0,931.0,0.07771625
932.0,932.0,0.023756271
933.0,933.0,0.024543002
934.0,934.0,0.021885505
935.0,935.0,0.4551368
936.0,936.0,0.024147328
937.0,937.0,0.16298348
938.0,938.0,0.031998906
939.0,939.0,0.029331168
940.0,940.0,0.11132719
941.0,941.0,0.5056275
942.0,942.0,0.10691439
943.0,943.0,0.043202993
944.0,944.0,0.06428338
945.0,945.0,0.021726582
946.0,946.0,0.0077424617
947.0,947.0,0.021187041
948.0,948.0,0.010707686
949.0,949.0,0.030437471
950.0,950.0,0.014704158
951.0,951.0,0.02728741
952.0,952.0,0.046691433
953.0,953.0,0.019247286
954.0,954.0,0.022387825
955.0,955.0,0.07865933
956.0,956.0,0.12053918
957.0,957.0,0.16904795
958.0,958.0,0.686297
959.0,959.0,0.11162048
960.0,960.0,0.15664916
961.0,961.0,0.05329074
962.0,962.0,0.17733613
963.0,963.0,0.43515468
964.0,964.0,0.44483462
965.0,965.0,0.34057042
966.0,966.0,0.27236247
967.0,967.0,0.2208932
968.0,968.0,0.23306152
969.0,969.0,0.048023187
970.0,970.0,0.0056101936
971.0,971.0,0.0037632305
972.0,972.0,0.0041451384
973.0,973.0,8.635255E-4
974.0,974.0,5.622318E-5
975.0,975.0,2.5906185E-5
976.0,976.0,1.2796709E-5
977.0,977.0,6.264076E-5
978.0,978.0,6.1558885E-4
979.0,979.0,4.4770397E-5
980.0,980.0,7.9929465E-5
981.0,981.0,4.0675324E-5
982.0,982.0,1.3580314E-5
983.0,983.0,1.0512702E-12
984.0,984.0,0.0
985.0,985.0,6.8168804E-12
986.0,986.0,1.844908E-5
987.0,987.0,4.3504237E-4
988.0,988.0,6.933E-4
989.0,989.0,3.7852212E-4
