Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.50218E-4,6.255143532,0.105248483,0.248067463,0.05,0
1.56759E-4,6.5015162,0.109570964,0.244319513,0.05,0
1.63104E-4,6.75726682,0.113743615,0.240571562,0.075,0
1.68E-4,7.005681397,0.116949898,0.237057859,0.075,0
1.7273E-4,7.260901542,0.120036481,0.233544156,0.075,0
1.79637E-4,7.507441173,0.12452466,0.230264699,0.075,0
1.87309E-4,7.764535544,0.129483471,0.226985242,0.075,0
1.92695E-4,8.01333343,0.132947161,0.223940033,0.075,0
1.99471E-4,8.268467433,0.137286255,0.220894823,0.075,0
2.0667E-4,8.512796552,0.141871558,0.21808386,0.075,0
2.10072E-4,8.763479761,0.144030251,0.215272898,0.075,0
2.16948E-4,9.020097524,0.148376447,0.212461935,0.075,0
2.1996E-4,9.260552723,0.150273212,0.209885219,0.075,0
2.27753E-4,9.507452404,0.15516139,0.207308503,0.075,0
2.34432E-4,9.762992793,0.159328291,0.204731787,0.075,0
2.39994E-4,10.000707445,0.162782911,0.202389318,0.075,0
2.44757E-4,10.268096793,0.165729756,0.199812602,0.075,0
2.51996E-4,10.516227597,0.170188759,0.197470134,0.075,0
2.60325E-4,10.772738405,0.175289734,0.195127665,0.075,0
2.67714E-4,11.010971772,0.179788737,0.193019442,0.075,0
2.74771E-4,11.25515715,0.184063141,0.19091122,0.075,0
2.81699E-4,11.506015698,0.188236991,0.188802998,0.075,0
2.84956E-4,11.761320663,0.190191828,0.186694776,0.075,0
2.92399E-4,12.020845084,0.194641911,0.184586554,0.075,0
2.98257E-4,12.257626833,0.198126867,0.182712579,0.075,0
3.04188E-4,12.529195112,0.201639906,0.180604357,0.075,0
3.08214E-4,12.77474747,0.204015918,0.178730382,0.075,0
3.12783E-4,13.023124972,0.206703851,0.176856407,0.075,0
3.17435E-4,13.275839087,0.209431241,0.174982431,0.075,0
3.19384E-4,13.530585524,0.210571599,0.173108456,0.075,0
3.23154E-4,13.755970965,0.212771622,0.171468728,0.075,0
3.31282E-4,14.018365593,0.217494042,0.169594753,0.075,0
3.38404E-4,14.253718722,0.221609527,0.167955025,0.075,0
3.43699E-4,14.526646919,0.22465454,0.166081049,0.125,0
3.46973E-4,14.768618932,0.226531303,0.164441321,0.15,0
3.54602E-4,15.014081411,0.230887713,0.162801593,0.15,0
3.60965E-4,15.266077408,0.234502462,0.161161865,0.15,0
3.64863E-4,15.519778633,0.236707794,0.159522136,0.15,0
3.68744E-4,15.776900626,0.238897836,0.157882408,0.15,0
3.73528E-4,16.037347837,0.241588774,0.15624268,0.15,0
3.75998E-4,16.262452915,0.242974337,0.154837198,0.15,0
3.79781E-4,16.526746439,0.245091703,0.15319747,0.15,0
3.83214E-4,16.755989186,0.247007524,0.151791989,0.15,0
3.90706E-4,17.027545201,0.251172673,0.15015226,0.15,0
3.97849E-4,17.264005859,0.255121948,0.148746779,0.15,0
4.02367E-4,17.504067118,0.257609369,0.147341298,0.15,0
4.16345E-4,17.750571072,0.265251995,0.145935816,0.15,0
4.28813E-4,18.004821042,0.272002922,0.144530335,0.15,0
4.33493E-4,18.263812065,0.27452055,0.143124854,0.15,0
