x,y,species cloglog values
227.0,227.0,0.43270233
228.0,228.0,0.06465486
229.0,229.0,0.14895396
230.0,230.0,0.22987832
231.0,231.0,5.229615E-4
232.0,232.0,7.111427E-4
233.0,233.0,0.0010790884
234.0,234.0,0.002999034
235.0,235.0,0.004232896
236.0,236.0,0.3808134
237.0,237.0,0.43398944
238.0,238.0,0.4201741
239.0,239.0,0.4954521
240.0,240.0,0.27006847
241.0,241.0,0.08545418
242.0,242.0,0.67491096
243.0,243.0,0.3059472
244.0,244.0,0.19812687
245.0,245.0,0.07413515
246.0,246.0,0.03414301
247.0,247.0,0.10091841
248.0,248.0,0.009791401
249.0,249.0,0.012746519
250.0,250.0,0.044350386
251.0,251.0,0.24425963
252.0,252.0,0.3859909
253.0,253.0,0.012520205
254.0,254.0,0.00356575
255.0,255.0,0.028151229
256.0,256.0,0.007296807
257.0,257.0,0.003066885
258.0,258.0,0.0020092248
259.0,259.0,7.5768156E-4
260.0,260.0,2.8447222E-4
261.0,261.0,4.649217E-4
262.0,262.0,4.756042E-4
263.0,263.0,0.023403129
264.0,264.0,0.038431257
265.0,265.0,0.17876773
266.0,266.0,0.29413977
267.0,267.0,0.34188735
268.0,268.0,0.31656793
269.0,269.0,0.1550638
270.0,270.0,0.45369023
271.0,271.0,0.06623121
272.0,272.0,0.007960909
273.0,273.0,1.2362644E-4
274.0,274.0,6.405416E-5
275.0,275.0,0.0012770493
276.0,276.0,0.0019433077
277.0,277.0,0.005919133
278.0,278.0,0.019968892
279.0,279.0,0.02129946
280.0,280.0,0.06718972
281.0,281.0,0.302387
282.0,282.0,0.0226669
283.0,283.0,0.024124486
284.0,284.0,0.32596645
285.0,285.0,0.35839626
286.0,286.0,0.32301462
287.0,287.0,0.23999995
288.0,288.0,0.5669766
289.0,289.0,0.36367947
290.0,290.0,0.19911997
291.0,291.0,0.31039983
292.0,292.0,0.026341809
293.0,293.0,0.064914346
294.0,294.0,0.0019562147
295.0,295.0,6.460217E-4
296.0,296.0,5.1831605E-4
