x,y,species cloglog values
359.0,359.0,0.012388718
360.0,360.0,0.0015700749
361.0,361.0,0.01100115
362.0,362.0,0.00300881
363.0,363.0,0.0062039583
364.0,364.0,0.0054659927
365.0,365.0,0.0028741674
366.0,366.0,0.004354861
367.0,367.0,0.3087157
368.0,368.0,0.29381603
369.0,369.0,0.4176084
370.0,370.0,0.3111776
371.0,371.0,0.37386808
372.0,372.0,0.42018384
373.0,373.0,0.19374336
374.0,374.0,0.015755538
375.0,375.0,0.015019826
376.0,376.0,0.011487546
377.0,377.0,0.013123068
378.0,378.0,0.01696887
379.0,379.0,0.006431247
380.0,380.0,0.041093558
381.0,381.0,0.03220093
382.0,382.0,0.06648128
383.0,383.0,0.4524123
384.0,384.0,0.2662519
385.0,385.0,0.49870586
386.0,386.0,0.0835941
387.0,387.0,0.22609678
388.0,388.0,0.35086718
389.0,389.0,0.014399559
390.0,390.0,0.08609995
391.0,391.0,0.11562226
392.0,392.0,0.1280645
393.0,393.0,0.08181529
394.0,394.0,0.04194003
395.0,395.0,0.0061308355
396.0,396.0,0.043013103
397.0,397.0,0.011214554
398.0,398.0,0.01226566
399.0,399.0,0.011584519
400.0,400.0,0.005468763
401.0,401.0,0.0030763878
402.0,402.0,0.004508777
403.0,403.0,0.01723835
404.0,404.0,0.29509613
405.0,405.0,0.012992317
406.0,406.0,0.010936671
407.0,407.0,0.0069255
408.0,408.0,0.002363955
409.0,409.0,0.0025819286
410.0,410.0,0.0062833573
411.0,411.0,0.0020959342
412.0,412.0,0.012607546
413.0,413.0,0.008370744
414.0,414.0,0.0075190715
415.0,415.0,0.013741789
416.0,416.0,0.011775359
417.0,417.0,0.06998308
418.0,418.0,0.28565693
419.0,419.0,0.57143843
420.0,420.0,0.3198323
421.0,421.0,0.25213772
422.0,422.0,0.20760378
423.0,423.0,0.44321555
424.0,424.0,0.099527575
425.0,425.0,0.013967161
426.0,426.0,0.008651263
427.0,427.0,0.016324334
428.0,428.0,0.03711103
429.0,429.0,0.23968975
430.0,430.0,0.4362186
431.0,431.0,0.41250557
432.0,432.0,0.31168276
433.0,433.0,0.3096603
434.0,434.0,0.102297485
435.0,435.0,0.10067868
436.0,436.0,0.08380434
437.0,437.0,0.24570636
438.0,438.0,0.27392808
439.0,439.0,0.31806028
440.0,440.0,0.11152153
441.0,441.0,0.046058107
442.0,442.0,0.13532156
443.0,443.0,0.038900588
444.0,444.0,0.14162634
445.0,445.0,0.0034095214
446.0,446.0,0.009902497
447.0,447.0,0.0795616
448.0,448.0,0.021428656
449.0,449.0,0.007090082
450.0,450.0,0.040586855
451.0,451.0,0.0033949756
452.0,452.0,0.007167689
453.0,453.0,0.0117061455
454.0,454.0,0.024630064
455.0,455.0,0.024682434
456.0,456.0,0.011991939
457.0,457.0,0.02042482
458.0,458.0,0.0042527565
459.0,459.0,0.006170553
460.0,460.0,0.009432637
461.0,461.0,0.0053515662
462.0,462.0,0.0049651098
463.0,463.0,0.016011894
464.0,464.0,0.017213756
465.0,465.0,0.026618976
466.0,466.0,0.11422612
467.0,467.0,0.4810625
468.0,468.0,0.3024843
469.0,469.0,0.12028568
470.0,470.0,0.2607235
471.0,471.0,0.008764248
472.0,472.0,0.019026693
473.0,473.0,0.07939858
474.0,474.0,0.22249934
475.0,475.0,0.06001549
476.0,476.0,0.14658664
477.0,477.0,0.18178688
478.0,478.0,0.160511
479.0,479.0,0.024098149
480.0,480.0,0.38270006
481.0,481.0,0.13481669
482.0,482.0,0.27772588
483.0,483.0,0.24818806
484.0,484.0,0.35778877
485.0,485.0,0.17434841
486.0,486.0,0.1250585
487.0,487.0,0.091012
488.0,488.0,0.36689895
489.0,489.0,0.08342048
490.0,490.0,0.07151436
491.0,491.0,0.1071586
492.0,492.0,0.075100504
493.0,493.0,0.01091903
494.0,494.0,0.0029276507
495.0,495.0,0.01649422
496.0,496.0,0.09291174
497.0,497.0,0.05484055
498.0,498.0,0.0142698325
499.0,499.0,0.006954665
500.0,500.0,0.030368714
501.0,501.0,0.017252546
502.0,502.0,0.0053490726
503.0,503.0,0.020557204
504.0,504.0,0.571292
505.0,505.0,0.030733995
506.0,506.0,0.0063078534
507.0,507.0,0.017900493
508.0,508.0,0.0074946727
509.0,509.0,0.015492147
510.0,510.0,0.0075737154
511.0,511.0,0.011861657
512.0,512.0,0.010864757
513.0,513.0,0.0070487172
514.0,514.0,0.01686057
515.0,515.0,0.4288804
516.0,516.0,0.36347237
517.0,517.0,0.08951433
518.0,518.0,0.3308901
519.0,519.0,0.6404134
520.0,520.0,0.40210864
521.0,521.0,0.11210329
522.0,522.0,0.28570023
523.0,523.0,0.14995354
524.0,524.0,0.20951532
525.0,525.0,0.09350458
526.0,526.0,0.048622124
527.0,527.0,0.45319965
528.0,528.0,0.118923135
529.0,529.0,0.20635751
530.0,530.0,0.30266646
531.0,531.0,0.0054544797
532.0,532.0,0.01371922
533.0,533.0,0.09828884
534.0,534.0,0.14466494
535.0,535.0,0.21288168
536.0,536.0,0.06260727
537.0,537.0,0.024141682
538.0,538.0,0.016028184
539.0,539.0,0.0038885367
540.0,540.0,0.0033808053
541.0,541.0,0.0016169238
542.0,542.0,0.014951404
543.0,543.0,0.0068183197
544.0,544.0,0.04607986
545.0,545.0,0.08497033
546.0,546.0,0.013387317
547.0,547.0,0.014321548
548.0,548.0,0.014300436
549.0,549.0,0.0036694615
550.0,550.0,0.0025024642
551.0,551.0,0.004219785
552.0,552.0,0.01567183
553.0,553.0,0.017340248
554.0,554.0,0.3341638
555.0,555.0,0.22605956
556.0,556.0,0.25515383
557.0,557.0,0.0051584807
558.0,558.0,0.013015839
559.0,559.0,0.0076440764
560.0,560.0,0.0069295717
561.0,561.0,0.008547419
562.0,562.0,0.010647913
563.0,563.0,0.00789049
564.0,564.0,0.027389485
565.0,565.0,0.024573257
566.0,566.0,0.028335642
567.0,567.0,0.38445288
568.0,568.0,0.011530021
569.0,569.0,0.020826645
570.0,570.0,0.0131936
571.0,571.0,0.10952083
572.0,572.0,0.023538359
573.0,573.0,0.011636336
574.0,574.0,0.022392716
575.0,575.0,0.019095251
576.0,576.0,0.080704704
577.0,577.0,0.007107679
578.0,578.0,0.26710176
579.0,579.0,0.39777297
580.0,580.0,0.2858485
581.0,581.0,0.28041312
582.0,582.0,0.5247938
583.0,583.0,0.36903033
584.0,584.0,0.5149146
585.0,585.0,0.2271798
586.0,586.0,0.22506782
587.0,587.0,0.30385107
588.0,588.0,0.30454034
589.0,589.0,0.26853552
590.0,590.0,0.027887981
591.0,591.0,0.23005657
592.0,592.0,0.06196217
593.0,593.0,0.03419312
594.0,594.0,0.0025786548
595.0,595.0,0.011031514
596.0,596.0,0.010802668
597.0,597.0,0.015829347
598.0,598.0,0.00520865
599.0,599.0,0.23041652
600.0,600.0,0.12907566
601.0,601.0,0.025697561
602.0,602.0,0.017920867
603.0,603.0,0.01782702
604.0,604.0,0.008081852
605.0,605.0,0.0200145
606.0,606.0,0.014890101
607.0,607.0,0.013952509
608.0,608.0,0.012625069
609.0,609.0,0.14592764
610.0,610.0,0.38806814
611.0,611.0,0.012141074
612.0,612.0,0.016958416
613.0,613.0,0.0227196
614.0,614.0,0.07300345
615.0,615.0,0.1276528
616.0,616.0,0.06448955
617.0,617.0,0.2354427
618.0,618.0,0.52636385
619.0,619.0,0.17751473
620.0,620.0,0.19042787
621.0,621.0,0.26282373
622.0,622.0,0.2849557
623.0,623.0,0.3478317
624.0,624.0,0.34035024
625.0,625.0,0.40705332
626.0,626.0,0.10056573
627.0,627.0,0.040637862
628.0,628.0,0.0039250976
629.0,629.0,0.15162669
630.0,630.0,0.20217311
631.0,631.0,0.24165945
632.0,632.0,0.056254335
633.0,633.0,0.020042598
634.0,634.0,0.19026649
635.0,635.0,0.070518285
636.0,636.0,0.024802484
637.0,637.0,0.036674563
638.0,638.0,0.024425788
639.0,639.0,0.028129702
640.0,640.0,6.121216E-4
641.0,641.0,0.014446985
642.0,642.0,0.0076018786
643.0,643.0,0.0023767499
644.0,644.0,0.021316309
645.0,645.0,0.023437541
646.0,646.0,0.03722021
647.0,647.0,0.04271578
648.0,648.0,0.054618552
649.0,649.0,0.008391986
650.0,650.0,0.009503463
651.0,651.0,0.01274854
652.0,652.0,0.009272104
653.0,653.0,0.015830847
654.0,654.0,0.040216032
655.0,655.0,0.054726716
656.0,656.0,0.06687827
657.0,657.0,0.06883245
658.0,658.0,0.097688526
659.0,659.0,0.028382327
660.0,660.0,0.05823034
661.0,661.0,0.40173626
662.0,662.0,0.115433164
663.0,663.0,0.016370539
664.0,664.0,0.018712178
665.0,665.0,0.008911992
666.0,666.0,0.24180679
667.0,667.0,0.023186322
668.0,668.0,0.022943048
669.0,669.0,0.12528673
670.0,670.0,0.1288502
671.0,671.0,0.013106344
672.0,672.0,0.007632787
673.0,673.0,0.813489
674.0,674.0,0.16848397
675.0,675.0,0.3596979
676.0,676.0,0.006735534
677.0,677.0,0.0066068606
678.0,678.0,0.03526887
679.0,679.0,0.17383778
680.0,680.0,0.17861715
681.0,681.0,0.14527851
682.0,682.0,0.43901008
683.0,683.0,0.021904377
684.0,684.0,0.005935891
685.0,685.0,0.07035312
686.0,686.0,0.049577802
687.0,687.0,0.0071520996
688.0,688.0,0.010075201
689.0,689.0,0.002942219
690.0,690.0,0.0122775175
691.0,691.0,0.015970439
692.0,692.0,0.16794194
693.0,693.0,0.32913977
694.0,694.0,0.0052131265
695.0,695.0,0.014169604
696.0,696.0,0.01953789
697.0,697.0,0.008995429
698.0,698.0,0.024741918
699.0,699.0,0.0124678025
700.0,700.0,0.005745422
701.0,701.0,0.2891513
702.0,702.0,0.019085526
703.0,703.0,0.43700576
704.0,704.0,0.36082524
705.0,705.0,0.4771613
706.0,706.0,0.47479278
707.0,707.0,0.008443982
708.0,708.0,0.011308078
709.0,709.0,0.012049466
710.0,710.0,0.020267768
711.0,711.0,0.019404743
712.0,712.0,0.04328725
713.0,713.0,0.0176489
714.0,714.0,0.012264872
715.0,715.0,0.012426217
716.0,716.0,0.018945208
717.0,717.0,0.26443157
718.0,718.0,0.013206681
719.0,719.0,0.01752527
720.0,720.0,0.2668199
721.0,721.0,0.07455565
722.0,722.0,0.017358327
723.0,723.0,0.0053999145
724.0,724.0,0.11900259
725.0,725.0,0.19065161
726.0,726.0,0.24402542
727.0,727.0,0.036548838
728.0,728.0,0.014638487
729.0,729.0,0.0033663828
730.0,730.0,0.0018397046
731.0,731.0,0.0061799893
732.0,732.0,0.08413363
733.0,733.0,0.17859465
734.0,734.0,0.009826384
735.0,735.0,0.0058312938
736.0,736.0,0.0067886924
737.0,737.0,0.010747169
738.0,738.0,0.013646816
739.0,739.0,0.004908266
740.0,740.0,0.05139325
741.0,741.0,0.087337814
742.0,742.0,0.0050076144
743.0,743.0,0.022966782
744.0,744.0,0.007711359
745.0,745.0,0.01122926
746.0,746.0,0.0070735076
747.0,747.0,0.45729524
748.0,748.0,0.025542473
749.0,749.0,0.00966065
750.0,750.0,0.36728966
751.0,751.0,0.008352499
752.0,752.0,0.7347212
753.0,753.0,0.17627017
754.0,754.0,0.34728697
755.0,755.0,0.72980696
756.0,756.0,0.5662332
757.0,757.0,0.101358145
758.0,758.0,0.011966573
759.0,759.0,0.01868375
760.0,760.0,0.009426544
761.0,761.0,0.039410204
762.0,762.0,0.032556027
763.0,763.0,0.35712138
764.0,764.0,0.47338283
765.0,765.0,0.011308816
766.0,766.0,0.014895095
767.0,767.0,0.019151812
768.0,768.0,0.5429403
769.0,769.0,0.34193903
770.0,770.0,0.1665327
771.0,771.0,0.04031586
772.0,772.0,0.035098314
773.0,773.0,0.19774877
774.0,774.0,0.6401549
775.0,775.0,0.4104624
776.0,776.0,0.06690696
777.0,777.0,0.5014095
778.0,778.0,0.6600917
779.0,779.0,0.18763304
780.0,780.0,0.011232986
781.0,781.0,0.009589864
782.0,782.0,0.043294687
783.0,783.0,0.16752426
784.0,784.0,0.008644199
785.0,785.0,0.004490386
786.0,786.0,0.0021103686
787.0,787.0,0.019963922
788.0,788.0,0.004674901
789.0,789.0,0.024839096
790.0,790.0,0.527266
791.0,791.0,0.13222997
792.0,792.0,0.014452056
793.0,793.0,0.41263708
794.0,794.0,0.56794757
795.0,795.0,0.037113495
796.0,796.0,0.08306594
797.0,797.0,0.168256
798.0,798.0,0.06387194
799.0,799.0,0.13639718
800.0,800.0,0.021992471
801.0,801.0,0.045460742
802.0,802.0,0.3261731
803.0,803.0,0.31012636
804.0,804.0,0.082435764
805.0,805.0,0.3304043
806.0,806.0,0.27006283
807.0,807.0,0.0056635225
808.0,808.0,0.016435668
809.0,809.0,0.13261329
810.0,810.0,0.062215995
811.0,811.0,0.022024022
812.0,812.0,0.013594811
813.0,813.0,0.006111536
814.0,814.0,0.006872626
815.0,815.0,0.033666566
816.0,816.0,0.26673725
817.0,817.0,0.037137605
818.0,818.0,0.038347725
819.0,819.0,0.19925736
820.0,820.0,0.010368446
821.0,821.0,0.025801294
822.0,822.0,0.18970343
823.0,823.0,0.005749102
824.0,824.0,0.0650338
825.0,825.0,0.04518312
826.0,826.0,0.06658745
827.0,827.0,0.019609926
828.0,828.0,0.009960475
829.0,829.0,0.0030823988
830.0,830.0,7.1983004E-4
831.0,831.0,3.890972E-4
832.0,832.0,0.011249099
833.0,833.0,0.023299998
834.0,834.0,0.005379135
835.0,835.0,0.018036311
836.0,836.0,0.010207061
837.0,837.0,0.013462342
838.0,838.0,0.037038825
839.0,839.0,0.041325115
840.0,840.0,0.61799634
841.0,841.0,0.02079666
842.0,842.0,0.049077705
843.0,843.0,0.022798771
844.0,844.0,0.01840366
845.0,845.0,0.0045765326
846.0,846.0,0.0076826187
847.0,847.0,0.020936888
848.0,848.0,0.04835633
849.0,849.0,0.0073927273
850.0,850.0,0.880213
851.0,851.0,0.42262304
852.0,852.0,0.084668525
853.0,853.0,0.0057427674
854.0,854.0,0.17848302
855.0,855.0,0.055332657
856.0,856.0,0.025202602
857.0,857.0,0.056339677
858.0,858.0,0.029495973
859.0,859.0,0.018347856
860.0,860.0,0.011875381
861.0,861.0,0.017094236
862.0,862.0,0.1425468
863.0,863.0,0.0069621345
864.0,864.0,0.09242274
865.0,865.0,0.42852584
866.0,866.0,0.1450339
867.0,867.0,0.0431832
868.0,868.0,0.0064655393
869.0,869.0,0.005187498
870.0,870.0,0.011514834
871.0,871.0,0.014356248
872.0,872.0,0.026988411
873.0,873.0,0.042064343
874.0,874.0,0.054357626
875.0,875.0,0.01592745
876.0,876.0,0.013596805
877.0,877.0,0.046957638
878.0,878.0,0.008259439
879.0,879.0,0.010710232
880.0,880.0,0.0021190748
881.0,881.0,0.0023455224
882.0,882.0,0.0012637435
883.0,883.0,1.4760434E-4
884.0,884.0,3.4884902E-6
885.0,885.0,0.013089927
886.0,886.0,0.007813137
887.0,887.0,0.016630605
888.0,888.0,0.015010002
889.0,889.0,0.023036087
890.0,890.0,0.85576457
891.0,891.0,0.22096288
892.0,892.0,0.034406226
893.0,893.0,0.024162985
894.0,894.0,0.004380138
895.0,895.0,0.0364875
896.0,896.0,0.008449338
897.0,897.0,0.48062447
898.0,898.0,0.01580893
899.0,899.0,0.0051381085
900.0,900.0,0.0483282
901.0,901.0,0.01308385
902.0,902.0,0.013912869
903.0,903.0,0.014756039
904.0,904.0,0.011191969
905.0,905.0,0.039881755
906.0,906.0,0.020441849
907.0,907.0,0.0054616304
908.0,908.0,0.025110295
909.0,909.0,0.07221605
910.0,910.0,0.84853804
911.0,911.0,0.1267965
912.0,912.0,0.06283562
913.0,913.0,0.16411966
914.0,914.0,0.008967164
915.0,915.0,0.024948535
916.0,916.0,0.37435523
917.0,917.0,0.4480549
918.0,918.0,0.090053864
919.0,919.0,0.098870695
920.0,920.0,0.50793576
921.0,921.0,0.24874672
922.0,922.0,0.041299436
923.0,923.0,0.007869699
924.0,924.0,0.0062222467
925.0,925.0,0.0029814779
926.0,926.0,0.005186765
927.0,927.0,2.3025163E-5
928.0,928.0,2.1338133E-4
929.0,929.0,1.6893799E-4
930.0,930.0,2.4901015E-5
931.0,931.0,7.3240636E-10
932.0,932.0,9.619881E-7
933.0,933.0,1.6273409E-6
934.0,934.0,3.950218E-4
935.0,935.0,8.231571E-5
936.0,936.0,0.0018512949
937.0,937.0,0.0014630575
938.0,938.0,0.010745593
939.0,939.0,0.027630568
940.0,940.0,0.014061856
941.0,941.0,0.00949113
942.0,942.0,0.021791717
943.0,943.0,0.0026567471
944.0,944.0,0.014818032
945.0,945.0,0.17194374
946.0,946.0,0.5389589
947.0,947.0,0.11839354
948.0,948.0,0.049596503
949.0,949.0,0.017009236
950.0,950.0,0.006270044
951.0,951.0,0.37722337
952.0,952.0,0.010865712
953.0,953.0,0.03505116
954.0,954.0,0.11404933
955.0,955.0,0.014382941
956.0,956.0,0.025159022
957.0,957.0,0.013973192
958.0,958.0,0.35057053
959.0,959.0,0.039515074
960.0,960.0,0.0051479177
961.0,961.0,0.015683778
962.0,962.0,0.002758774
963.0,963.0,0.0024128766
964.0,964.0,0.013823908
965.0,965.0,0.0036241312
966.0,966.0,0.027871229
967.0,967.0,0.009939831
968.0,968.0,0.013268139
969.0,969.0,0.036186192
970.0,970.0,0.0069225044
971.0,971.0,0.05003343
972.0,972.0,0.08407898
973.0,973.0,0.6935794
974.0,974.0,0.05841429
975.0,975.0,0.052905977
976.0,976.0,0.39755607
977.0,977.0,0.40455407
978.0,978.0,0.327907
979.0,979.0,0.032181405
980.0,980.0,0.008503086
981.0,981.0,0.0040277564
982.0,982.0,0.0051409197
983.0,983.0,0.004344008
984.0,984.0,0.0017135884
985.0,985.0,1.8891157E-4
986.0,986.0,1.6039044E-4
987.0,987.0,1.2034158E-5
988.0,988.0,0.0019737147
