x,y,species cloglog values
278.0,278.0,0.17353435
279.0,279.0,0.43753156
280.0,280.0,0.06884879
281.0,281.0,0.03292255
282.0,282.0,0.015200509
283.0,283.0,0.006276954
284.0,284.0,0.01417036
285.0,285.0,0.019282458
286.0,286.0,0.014078681
287.0,287.0,0.016292213
288.0,288.0,0.02848903
289.0,289.0,0.02080043
290.0,290.0,0.017147578
291.0,291.0,0.020841029
292.0,292.0,0.24841264
293.0,293.0,0.34780422
294.0,294.0,0.2368969
295.0,295.0,0.30382082
296.0,296.0,0.2830954
297.0,297.0,0.09909235
298.0,298.0,0.0763121
299.0,299.0,0.16091354
300.0,300.0,0.07733769
301.0,301.0,0.012364054
302.0,302.0,0.015313092
303.0,303.0,0.007214005
304.0,304.0,0.01413374
305.0,305.0,0.048874576
306.0,306.0,0.6015495
307.0,307.0,0.02450765
308.0,308.0,0.03142285
309.0,309.0,0.025318371
310.0,310.0,0.014228511
311.0,311.0,0.007068271
312.0,312.0,0.015948571
313.0,313.0,0.015044047
314.0,314.0,0.008456234
315.0,315.0,0.012301833
316.0,316.0,0.009143821
317.0,317.0,0.012689574
318.0,318.0,0.008155421
319.0,319.0,0.016696813
320.0,320.0,0.29675907
321.0,321.0,0.095602304
322.0,322.0,0.3803207
323.0,323.0,0.4714588
324.0,324.0,0.018007854
325.0,325.0,0.61212707
326.0,326.0,0.41110426
327.0,327.0,0.6713473
328.0,328.0,0.6134131
329.0,329.0,0.021822954
330.0,330.0,0.011622508
331.0,331.0,0.008158531
332.0,332.0,0.021459928
333.0,333.0,0.017180473
334.0,334.0,0.018765848
335.0,335.0,0.035951506
336.0,336.0,0.019579334
337.0,337.0,0.06416172
338.0,338.0,0.2407424
339.0,339.0,0.07641753
340.0,340.0,0.37284178
341.0,341.0,0.06264324
342.0,342.0,0.0322207
343.0,343.0,0.07687444
344.0,344.0,0.041466594
345.0,345.0,0.14077975
346.0,346.0,0.015461391
347.0,347.0,0.020010438
348.0,348.0,0.032324433
349.0,349.0,0.008498487
350.0,350.0,0.0075099817
351.0,351.0,0.005572485
352.0,352.0,0.034977805
353.0,353.0,0.041361038
354.0,354.0,0.0165744
355.0,355.0,0.018006625
356.0,356.0,0.012478163
357.0,357.0,0.0053739073
358.0,358.0,0.006748121
359.0,359.0,0.008248193
360.0,360.0,0.010396199
361.0,361.0,0.006166142
362.0,362.0,0.0075148926
363.0,363.0,0.0065625585
364.0,364.0,0.006925533
365.0,365.0,0.015848633
366.0,366.0,0.07240649
367.0,367.0,0.53269976
368.0,368.0,0.29241714
369.0,369.0,0.4514911
370.0,370.0,0.50526017
371.0,371.0,0.5540361
372.0,372.0,0.46838433
373.0,373.0,0.024440566
374.0,374.0,0.010400296
375.0,375.0,0.017912522
376.0,376.0,0.027116572
377.0,377.0,0.015611096
378.0,378.0,0.021990757
379.0,379.0,0.04370991
380.0,380.0,0.023488453
381.0,381.0,0.3723408
382.0,382.0,0.20662172
383.0,383.0,0.8352921
384.0,384.0,0.32935378
385.0,385.0,0.25380474
386.0,386.0,0.3774415
387.0,387.0,0.17375524
388.0,388.0,0.0178075
389.0,389.0,0.05586844
390.0,390.0,0.074936464
391.0,391.0,0.10293857
392.0,392.0,0.14632286
393.0,393.0,0.038349345
394.0,394.0,0.101451375
395.0,395.0,0.063063845
396.0,396.0,0.021647368
397.0,397.0,0.013958604
398.0,398.0,0.0067308443
399.0,399.0,0.005886906
400.0,400.0,0.010739036
401.0,401.0,0.008726391
402.0,402.0,0.04536382
403.0,403.0,0.40539038
404.0,404.0,0.024276674
405.0,405.0,0.02430279
406.0,406.0,0.012526049
407.0,407.0,0.0052936147
408.0,408.0,0.0063209594
409.0,409.0,0.0037408106
410.0,410.0,0.0072582983
411.0,411.0,0.018630348
412.0,412.0,0.14995138
413.0,413.0,0.03783153
414.0,414.0,0.3949326
415.0,415.0,0.6946133
416.0,416.0,0.38810036
417.0,417.0,0.49662566
418.0,418.0,0.33519518
419.0,419.0,0.53138775
420.0,420.0,0.18347996
421.0,421.0,0.021046907
422.0,422.0,0.024199458
423.0,423.0,0.02269054
424.0,424.0,0.061782602
425.0,425.0,0.48164308
426.0,426.0,0.47834048
427.0,427.0,0.44914505
428.0,428.0,0.575695
429.0,429.0,0.45140085
430.0,430.0,0.37964424
431.0,431.0,0.0410015
432.0,432.0,0.044053286
433.0,433.0,0.104102366
434.0,434.0,0.06882429
435.0,435.0,0.15435861
436.0,436.0,0.012422779
437.0,437.0,0.09473875
438.0,438.0,0.01329374
439.0,439.0,0.02025745
440.0,440.0,0.15731236
441.0,441.0,0.36043507
442.0,442.0,0.058174442
443.0,443.0,0.015343414
444.0,444.0,0.03232261
445.0,445.0,0.0071625113
446.0,446.0,0.014341982
447.0,447.0,0.032806113
448.0,448.0,0.17621261
449.0,449.0,0.044433035
450.0,450.0,0.02256196
451.0,451.0,0.03411227
452.0,452.0,0.01131062
453.0,453.0,0.011735267
454.0,454.0,0.009512696
455.0,455.0,0.007890666
456.0,456.0,0.009030146
457.0,457.0,0.013198182
458.0,458.0,0.02384823
459.0,459.0,0.059129335
460.0,460.0,0.3022632
461.0,461.0,0.2138198
462.0,462.0,0.43548444
463.0,463.0,0.16171332
464.0,464.0,0.6497262
465.0,465.0,0.37629765
466.0,466.0,0.025178345
467.0,467.0,0.031590957
468.0,468.0,0.15703468
469.0,469.0,0.40931794
470.0,470.0,0.12573177
471.0,471.0,0.20117198
472.0,472.0,0.16907953
473.0,473.0,0.22129461
474.0,474.0,0.20200671
475.0,475.0,0.42259255
476.0,476.0,0.14260302
477.0,477.0,0.4667653
478.0,478.0,0.33236706
479.0,479.0,0.3827775
480.0,480.0,0.48323533
481.0,481.0,0.21392629
482.0,482.0,0.09415253
483.0,483.0,0.16997704
484.0,484.0,0.091476716
485.0,485.0,0.46450448
486.0,486.0,0.069235615
487.0,487.0,0.06971582
488.0,488.0,0.072309345
489.0,489.0,0.076433584
490.0,490.0,0.029812466
491.0,491.0,0.040504053
492.0,492.0,0.01861183
493.0,493.0,0.015404956
494.0,494.0,0.022772705
495.0,495.0,0.008508425
496.0,496.0,0.017380139
497.0,497.0,0.013761504
498.0,498.0,0.7720262
499.0,499.0,0.039154906
500.0,500.0,0.016559508
501.0,501.0,0.03114453
502.0,502.0,0.021048054
503.0,503.0,0.01554182
504.0,504.0,0.018564973
505.0,505.0,0.025238527
506.0,506.0,0.024965053
507.0,507.0,0.50097746
508.0,508.0,0.41823965
509.0,509.0,0.18488714
510.0,510.0,0.4324036
511.0,511.0,0.6871075
512.0,512.0,0.49645582
513.0,513.0,0.32158104
514.0,514.0,0.2868167
515.0,515.0,0.49089321
516.0,516.0,0.22659527
517.0,517.0,0.17984694
518.0,518.0,0.06759472
519.0,519.0,0.50595176
520.0,520.0,0.25603253
521.0,521.0,0.3564681
522.0,522.0,0.015208967
523.0,523.0,0.039610647
524.0,524.0,0.109773785
525.0,525.0,0.040756367
526.0,526.0,0.019826118
527.0,527.0,0.1129
528.0,528.0,0.12822846
529.0,529.0,0.16118926
530.0,530.0,0.05414896
531.0,531.0,0.03167502
532.0,532.0,0.033911098
533.0,533.0,0.094207466
534.0,534.0,0.012981186
535.0,535.0,3.8813014E-4
536.0,536.0,2.8975838E-4
537.0,537.0,0.011347083
538.0,538.0,0.01787525
539.0,539.0,0.016145922
540.0,540.0,0.06334405
541.0,541.0,0.12727934
542.0,542.0,0.025335453
543.0,543.0,0.021413855
544.0,544.0,0.008449201
545.0,545.0,0.005393364
546.0,546.0,0.027498508
547.0,547.0,0.4613484
548.0,548.0,0.28620452
549.0,549.0,0.26184565
550.0,550.0,0.0154154645
551.0,551.0,0.012242267
552.0,552.0,0.013424139
553.0,553.0,0.024356227
554.0,554.0,0.025891397
555.0,555.0,0.6929283
556.0,556.0,0.034110494
557.0,557.0,0.03643833
558.0,558.0,0.09240535
559.0,559.0,0.0473838
560.0,560.0,0.030605229
561.0,561.0,0.021498011
562.0,562.0,0.041214693
563.0,563.0,0.03046829
564.0,564.0,0.23318139
565.0,565.0,0.028766748
566.0,566.0,0.2969812
567.0,567.0,0.4353047
568.0,568.0,0.44854534
569.0,569.0,0.38305998
570.0,570.0,0.5693973
571.0,571.0,0.3966529
572.0,572.0,0.64688885
573.0,573.0,0.36010605
574.0,574.0,0.21769471
575.0,575.0,0.082855344
576.0,576.0,0.2946929
577.0,577.0,0.2575506
578.0,578.0,0.02778117
579.0,579.0,0.022030853
580.0,580.0,0.0015359239
581.0,581.0,0.0010747015
582.0,582.0,0.009232016
583.0,583.0,0.012712843
584.0,584.0,0.01500543
585.0,585.0,0.012206294
586.0,586.0,0.3029512
587.0,587.0,0.21340434
588.0,588.0,0.044962425
589.0,589.0,0.032004714
590.0,590.0,0.007899321
591.0,591.0,0.009546798
592.0,592.0,0.030139972
593.0,593.0,0.02630035
594.0,594.0,0.22677669
595.0,595.0,0.022644676
596.0,596.0,0.019414274
597.0,597.0,0.22106856
598.0,598.0,0.115347385
599.0,599.0,0.6406039
600.0,600.0,0.47970086
601.0,601.0,0.6145629
602.0,602.0,0.45856473
603.0,603.0,0.5353602
604.0,604.0,0.44703466
605.0,605.0,0.39856008
606.0,606.0,0.44627652
607.0,607.0,0.07328231
608.0,608.0,0.029861892
609.0,609.0,0.35506344
610.0,610.0,0.35360736
611.0,611.0,0.076772474
612.0,612.0,0.03963479
613.0,613.0,0.13852745
614.0,614.0,0.08430012
615.0,615.0,0.29756728
616.0,616.0,0.046243917
617.0,617.0,0.062239483
618.0,618.0,0.006681261
619.0,619.0,8.3783636E-4
620.0,620.0,0.049057785
621.0,621.0,0.028178493
622.0,622.0,0.0074773175
623.0,623.0,0.01782822
624.0,624.0,0.020449793
625.0,625.0,0.049053054
626.0,626.0,0.04819313
627.0,627.0,0.10654375
628.0,628.0,0.093006104
629.0,629.0,0.01997509
630.0,630.0,0.014418312
631.0,631.0,0.008585928
632.0,632.0,0.010891475
633.0,633.0,0.015180215
634.0,634.0,0.024322394
635.0,635.0,0.013074764
636.0,636.0,0.15141074
637.0,637.0,0.11061413
638.0,638.0,0.1462019
639.0,639.0,0.060774818
640.0,640.0,0.025583977
641.0,641.0,0.046000823
642.0,642.0,0.1023328
643.0,643.0,0.60361904
644.0,644.0,0.18425736
645.0,645.0,0.18665247
646.0,646.0,0.027834166
647.0,647.0,0.028756661
648.0,648.0,0.029636703
649.0,649.0,0.019082982
650.0,650.0,0.30524284
651.0,651.0,0.56869286
652.0,652.0,0.042455062
653.0,653.0,0.046072256
654.0,654.0,0.016191797
655.0,655.0,0.092622854
656.0,656.0,0.15308093
657.0,657.0,0.014361715
658.0,658.0,0.013600957
659.0,659.0,0.79428405
660.0,660.0,0.19929704
661.0,661.0,0.3967402
662.0,662.0,0.28435025
663.0,663.0,0.28685823
664.0,664.0,0.15451033
665.0,665.0,0.03986783
666.0,666.0,0.010372052
667.0,667.0,0.0063769743
668.0,668.0,0.030803813
669.0,669.0,0.013047956
670.0,670.0,0.042817757
671.0,671.0,0.00830341
672.0,672.0,0.014528531
673.0,673.0,0.008958246
674.0,674.0,0.019271884
675.0,675.0,0.24903308
676.0,676.0,0.4829093
677.0,677.0,0.07850715
678.0,678.0,0.01668411
679.0,679.0,0.0158224
680.0,680.0,0.012350281
681.0,681.0,0.007826867
682.0,682.0,0.0051812977
683.0,683.0,0.012864894
684.0,684.0,0.023545012
685.0,685.0,0.025548799
686.0,686.0,0.5696126
687.0,687.0,0.03944705
688.0,688.0,0.24661793
689.0,689.0,0.5865981
690.0,690.0,0.114479885
691.0,691.0,0.6433199
692.0,692.0,0.3641727
693.0,693.0,0.02248667
694.0,694.0,0.022290152
695.0,695.0,0.023787959
696.0,696.0,0.037941255
697.0,697.0,0.047096197
698.0,698.0,0.030686015
699.0,699.0,0.01475415
700.0,700.0,0.01820368
701.0,701.0,0.02588766
702.0,702.0,0.029044671
703.0,703.0,0.05935327
704.0,704.0,0.020701364
705.0,705.0,0.019583898
706.0,706.0,0.027578099
707.0,707.0,0.13736717
708.0,708.0,0.030961832
709.0,709.0,0.03382543
710.0,710.0,0.121173896
711.0,711.0,0.17273921
712.0,712.0,0.2446293
713.0,713.0,0.21051574
714.0,714.0,0.07365968
715.0,715.0,0.018825212
716.0,716.0,0.009625978
717.0,717.0,0.011876593
718.0,718.0,0.004355115
719.0,719.0,0.0076179826
720.0,720.0,0.13986881
721.0,721.0,0.17375992
722.0,722.0,0.021084445
723.0,723.0,0.008043077
724.0,724.0,0.007989754
725.0,725.0,0.012096066
726.0,726.0,0.011157563
727.0,727.0,0.038778737
728.0,728.0,0.11058129
729.0,729.0,0.16213197
730.0,730.0,0.019242948
731.0,731.0,0.033891715
732.0,732.0,0.013885951
733.0,733.0,0.009473075
734.0,734.0,0.009071556
735.0,735.0,0.00585575
736.0,736.0,0.010518753
737.0,737.0,0.040556442
738.0,738.0,0.02710201
739.0,739.0,0.6395964
740.0,740.0,0.04631511
741.0,741.0,0.31977016
742.0,742.0,0.16175434
743.0,743.0,0.57255334
744.0,744.0,0.036506396
745.0,745.0,0.026718345
746.0,746.0,0.49327672
747.0,747.0,0.47693962
748.0,748.0,0.13859361
749.0,749.0,0.6826057
750.0,750.0,0.70629066
751.0,751.0,0.15033723
752.0,752.0,0.027037067
753.0,753.0,0.028517121
754.0,754.0,0.018850816
755.0,755.0,0.032328974
756.0,756.0,0.062692426
757.0,757.0,0.14333075
758.0,758.0,0.4643285
759.0,759.0,0.54692453
760.0,760.0,0.024516461
761.0,761.0,0.012853171
762.0,762.0,0.021392908
763.0,763.0,0.033180784
764.0,764.0,0.35791856
765.0,765.0,0.23183163
766.0,766.0,0.1559611
767.0,767.0,0.70596033
768.0,768.0,0.03524131
769.0,769.0,0.03389859
770.0,770.0,0.4471969
771.0,771.0,0.33690485
772.0,772.0,0.058287453
773.0,773.0,0.3435717
774.0,774.0,0.07574566
775.0,775.0,0.009190101
776.0,776.0,0.06996855
777.0,777.0,0.19024742
778.0,778.0,0.015697366
779.0,779.0,0.005435382
780.0,780.0,0.0065487684
781.0,781.0,0.001569442
782.0,782.0,0.007087792
783.0,783.0,0.0145461615
784.0,784.0,0.011682372
785.0,785.0,0.011328141
786.0,786.0,0.0129355285
787.0,787.0,0.036008053
788.0,788.0,0.018657163
789.0,789.0,0.6905378
790.0,790.0,0.2627156
791.0,791.0,0.029957637
792.0,792.0,0.02250209
793.0,793.0,0.018449835
794.0,794.0,0.0060071545
795.0,795.0,0.010164927
796.0,796.0,0.030823374
797.0,797.0,0.44763246
798.0,798.0,0.027627558
799.0,799.0,0.43264744
800.0,800.0,0.0747791
801.0,801.0,0.3694045
802.0,802.0,0.028667144
803.0,803.0,0.2742198
804.0,804.0,0.08959626
805.0,805.0,0.16180274
806.0,806.0,0.089650385
807.0,807.0,0.20595147
808.0,808.0,0.094271936
809.0,809.0,0.046812855
810.0,810.0,0.07613575
811.0,811.0,0.3912297
812.0,812.0,0.3777758
813.0,813.0,0.5561627
814.0,814.0,0.559193
815.0,815.0,0.32264775
816.0,816.0,0.13985991
817.0,817.0,0.016830519
818.0,818.0,0.0229162
819.0,819.0,0.18149081
820.0,820.0,0.032393973
821.0,821.0,0.016774872
822.0,822.0,0.014269231
823.0,823.0,0.016211279
824.0,824.0,0.041593987
825.0,825.0,0.09350643
826.0,826.0,0.05065003
827.0,827.0,0.05101778
828.0,828.0,0.054529786
829.0,829.0,0.17112575
830.0,830.0,0.07943135
831.0,831.0,0.0983006
832.0,832.0,0.047284614
833.0,833.0,0.10013805
834.0,834.0,0.00942855
835.0,835.0,0.0053839576
836.0,836.0,4.6498718E-4
837.0,837.0,2.0867464E-4
838.0,838.0,0.0052344776
839.0,839.0,0.016515724
840.0,840.0,0.009211796
841.0,841.0,0.022684254
842.0,842.0,0.018762365
843.0,843.0,0.02628521
844.0,844.0,0.080938265
845.0,845.0,0.07781426
846.0,846.0,0.7987966
847.0,847.0,0.054219816
848.0,848.0,0.04476936
849.0,849.0,0.02182825
850.0,850.0,0.011565235
851.0,851.0,0.023769941
852.0,852.0,0.025607359
853.0,853.0,0.45690933
854.0,854.0,0.96147126
855.0,855.0,0.50116646
856.0,856.0,0.124390475
857.0,857.0,0.010689741
858.0,858.0,0.014061699
859.0,859.0,0.2679518
860.0,860.0,0.11064258
861.0,861.0,0.031264126
862.0,862.0,0.12926625
863.0,863.0,0.046030786
864.0,864.0,0.03476515
865.0,865.0,0.017344454
866.0,866.0,0.026052963
867.0,867.0,0.18185171
868.0,868.0,0.025272856
869.0,869.0,0.021572916
870.0,870.0,0.022662794
871.0,871.0,0.46032846
872.0,872.0,0.14429718
873.0,873.0,0.22646293
874.0,874.0,0.06688277
875.0,875.0,0.017261393
876.0,876.0,0.012057225
877.0,877.0,0.013293515
878.0,878.0,0.020002292
879.0,879.0,0.040866185
880.0,880.0,0.35437176
881.0,881.0,0.054921474
882.0,882.0,0.02178693
883.0,883.0,0.020340296
884.0,884.0,0.04089719
885.0,885.0,0.6712889
886.0,886.0,0.06565766
887.0,887.0,0.009155102
888.0,888.0,0.0075999713
889.0,889.0,0.0016399784
890.0,890.0,9.237037E-4
891.0,891.0,7.1473053E-4
892.0,892.0,1.3887123E-5
893.0,893.0,6.5170644E-7
894.0,894.0,6.0244264E-7
895.0,895.0,0.007049774
896.0,896.0,0.008028697
897.0,897.0,0.013751589
898.0,898.0,0.03793323
899.0,899.0,0.04657624
900.0,900.0,0.061889075
901.0,901.0,0.042828437
902.0,902.0,0.012994265
903.0,903.0,0.015422154
904.0,904.0,0.014340684
905.0,905.0,0.011295305
906.0,906.0,0.028739821
907.0,907.0,0.035727784
908.0,908.0,0.019958617
909.0,909.0,0.9711994
910.0,910.0,0.43953905
911.0,911.0,0.032437947
912.0,912.0,0.08809176
913.0,913.0,0.07039934
914.0,914.0,0.021769267
915.0,915.0,0.00983912
916.0,916.0,0.013400199
917.0,917.0,0.039159946
918.0,918.0,0.036540862
919.0,919.0,0.07597095
920.0,920.0,0.0876528
921.0,921.0,0.2040989
922.0,922.0,0.015468791
923.0,923.0,0.15429847
924.0,924.0,0.045399666
925.0,925.0,0.35917318
926.0,926.0,0.4558772
927.0,927.0,0.5907456
928.0,928.0,0.4255719
929.0,929.0,0.34420788
930.0,930.0,0.044376582
931.0,931.0,0.013318007
932.0,932.0,0.00755102
933.0,933.0,0.0027943002
934.0,934.0,0.0017111693
935.0,935.0,1.8984922E-4
936.0,936.0,3.4757805E-4
937.0,937.0,5.003724E-6
938.0,938.0,1.4269381E-5
939.0,939.0,2.1932153E-4
940.0,940.0,5.4388962E-5
941.0,941.0,1.4825825E-5
942.0,942.0,5.6152527E-11
943.0,943.0,4.5669276E-7
944.0,944.0,6.121332E-4
945.0,945.0,1.7904314E-4
946.0,946.0,5.512404E-4
947.0,947.0,8.8014355E-4
948.0,948.0,0.0056512062
949.0,949.0,0.008838474
950.0,950.0,0.009962047
951.0,951.0,0.016939385
952.0,952.0,0.0112177925
953.0,953.0,0.035761207
954.0,954.0,0.22646038
955.0,955.0,0.115857035
956.0,956.0,0.050359987
957.0,957.0,0.018937308
958.0,958.0,0.019120732
959.0,959.0,0.32315254
960.0,960.0,0.03559434
961.0,961.0,0.08470896
962.0,962.0,0.014564446
963.0,963.0,0.028106123
964.0,964.0,0.486243
965.0,965.0,0.06434659
966.0,966.0,0.019482384
967.0,967.0,0.039865118
968.0,968.0,0.0153282415
969.0,969.0,0.016864022
970.0,970.0,0.0041449293
971.0,971.0,0.010388859
972.0,972.0,0.015510251
973.0,973.0,0.007385915
974.0,974.0,0.018149916
975.0,975.0,0.012086037
976.0,976.0,0.014747694
977.0,977.0,0.03211416
978.0,978.0,0.015860543
979.0,979.0,0.018296175
980.0,980.0,0.06835982
981.0,981.0,0.117804766
982.0,982.0,0.069572434
983.0,983.0,0.16917305
984.0,984.0,0.06143407
985.0,985.0,0.21708831
986.0,986.0,0.472123
987.0,987.0,0.4923203
988.0,988.0,0.3556811
989.0,989.0,0.2887087
990.0,990.0,0.25482088
991.0,991.0,0.05479595
992.0,992.0,0.01152787
