Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.37175E-5,6.755112539,0.080679115,0.293277114,0.042553191,0
9.81903E-5,7.005352309,0.084362566,0.287186695,0.042553191,0
1.03607E-4,7.257335101,0.088803618,0.281330522,0.042553191,0
1.0669E-4,7.509043814,0.09132184,0.275708597,0.063829787,0
1.10084E-4,7.758597099,0.094085375,0.270320918,0.063829787,0
1.16205E-4,8.008222855,0.099049079,0.265167487,0.063829787,0
1.21566E-4,8.258611899,0.103374534,0.260248302,0.063829787,0
1.28568E-4,8.50853439,0.10899158,0.255563364,0.063829787,0
1.34968E-4,8.757852097,0.11409522,0.251112673,0.063829787,0
1.40826E-4,9.006389969,0.118741086,0.246896229,0.063829787,0
1.47309E-4,9.251556367,0.123854498,0.242914031,0.063829787,0
1.53218E-4,9.507660213,0.128489505,0.238931834,0.063829787,0
1.64808E-4,9.764063066,0.137509061,0.235183884,0.063829787,0
1.67509E-4,10.013196751,0.139597129,0.23167018,0.063829787,0
1.72125E-4,10.251576422,0.143154781,0.228390724,0.063829787,0
1.80077E-4,10.51713166,0.149248842,0.22487702,0.063829787,0
1.87796E-4,10.757383851,0.155122996,0.221831811,0.063829787,0
1.92694E-4,11.005405056,0.15882898,0.218786601,0.063829787,0
1.99173E-4,11.261323616,0.163707018,0.215741391,0.063829787,0
2.0444E-4,11.503103979,0.167651312,0.212930429,0.063829787,0
2.1118E-4,11.753427439,0.172671397,0.210119466,0.063829787,0
2.19733E-4,12.011608385,0.17899894,0.207308503,0.063829787,0
2.26375E-4,12.256207155,0.183878452,0.204731787,0.063829787,0
2.33339E-4,12.509115465,0.188964146,0.202155071,0.063829787,0
2.39892E-4,12.769933659,0.193720417,0.199578356,0.063829787,0
2.45499E-4,13.01327235,0.197768008,0.197235887,0.063829787,0
2.49641E-4,13.261824138,0.200745092,0.194893418,0.063829787,0
2.56911E-4,13.51616084,0.205944098,0.192550949,0.063829787,0
2.63278E-4,13.750593664,0.210468977,0.190442727,0.085106383,0
2.70462E-4,14.018802239,0.215543603,0.188100258,0.085106383,0
2.73938E-4,14.264262326,0.217987112,0.185992036,0.085106383,0
2.79231E-4,14.51296423,0.221693795,0.183883814,0.085106383,0
2.81572E-4,14.765700234,0.223327594,0.181775591,0.085106383,0
2.84366E-4,15.020943935,0.225272748,0.179667369,0.085106383,0
2.91331E-4,15.251106913,0.230101418,0.177793394,0.106382979,0
2.98528E-4,15.517583678,0.235058373,0.175685172,0.106382979,0
3.02181E-4,15.75769359,0.237563029,0.173811197,0.106382979,0
3.05886E-4,16.001027256,0.240094126,0.171937222,0.106382979,0
3.15373E-4,16.280867179,0.246537635,0.169829,0.106382979,0
3.18349E-4,16.502929919,0.248547805,0.168189271,0.106382979,0
3.23274E-4,16.759477209,0.251861825,0.166315296,0.106382979,0
3.32749E-4,17.023645294,0.25819774,0.164441321,0.106382979,0
3.37093E-4,17.258260171,0.261084516,0.162801593,0.106382979,0
3.45339E-4,17.531663334,0.266533331,0.160927618,0.106382979,0
3.48924E-4,17.774827994,0.268889607,0.159287889,0.127659574,0
3.54961E-4,18.021044709,0.272840978,0.157648161,0.127659574,0
3.62216E-4,18.271995272,0.277560925,0.156008433,0.127659574,0
3.67376E-4,18.527265024,0.280899188,0.154368705,0.127659574,0
3.717E-4,18.785928484,0.283684339,0.152728976,0.127659574,0
3.75724E-4,19.010718461,0.286267298,0.151323495,0.127659574,0
3.80081E-4,19.275476513,0.289053343,0.149683767,0.127659574,0
3.89583E-4,19.50742129,0.295091121,0.148278285,0.127659574,0
3.94248E-4,19.782003421,0.298036278,0.146638557,0.127659574,0
4.05802E-4,20.023136154,0.305278829,0.145233076,0.127659574,0
4.0797E-4,20.267414182,0.30662948,0.143827594,0.127659574,0
4.15799E-4,20.515406697,0.311484831,0.142422113,0.14893617,0
4.22942E-4,20.768516301,0.315884793,0.141016632,0.14893617,0
4.30361E-4,21.025359389,0.320425338,0.13961115,0.14893617,0
4.35063E-4,21.284775792,0.323287731,0.138205669,0.14893617,0
4.40235E-4,21.503931732,0.326421738,0.137034434,0.14893617,0
4.45297E-4,21.769421986,0.329475054,0.135628953,0.170212766,0
4.49702E-4,22.038234841,0.332121069,0.134223472,0.170212766,0
4.54014E-4,22.264423169,0.33470115,0.133052237,0.170212766,0
4.58625E-4,22.537935258,0.337448941,0.131646756,0.170212766,0
4.69704E-4,22.769191854,0.344005111,0.130475521,0.170212766,0
4.74291E-4,23.005312603,0.346700734,0.129304287,0.170212766,0
4.78796E-4,23.291499537,0.349336557,0.127898805,0.170212766,0
4.84124E-4,23.532265813,0.352441103,0.126727571,0.170212766,0
4.94261E-4,23.777324928,0.358306436,0.125556336,0.170212766,0
4.99827E-4,24.026540677,0.3615045,0.124385102,0.170212766,0
5.06944E-4,24.278691222,0.365570356,0.123213867,0.170212766,0
5.14894E-4,24.534159968,0.370081415,0.122042633,0.170212766,0
5.17999E-4,24.792429874,0.371834452,0.120871398,0.170212766,0
5.20447E-4,25.000079203,0.373213433,0.119934411,0.170212766,0
