x,y,species cloglog values
606.0,606.0,0.497232
607.0,607.0,0.33408695
608.0,608.0,0.4672794
609.0,609.0,0.68617135
610.0,610.0,0.5385542
611.0,611.0,0.5957297
612.0,612.0,0.5298748
613.0,613.0,0.54917514
614.0,614.0,0.17025581
615.0,615.0,0.05640576
616.0,616.0,0.022866756
617.0,617.0,0.016576266
618.0,618.0,0.028130822
619.0,619.0,0.5604209
620.0,620.0,0.36604512
621.0,621.0,0.41503376
622.0,622.0,0.14789718
623.0,623.0,0.38205376
624.0,624.0,0.09902053
625.0,625.0,0.053258367
626.0,626.0,0.26044568
627.0,627.0,0.20829906
628.0,628.0,0.13380727
629.0,629.0,0.34724027
630.0,630.0,0.05752513
631.0,631.0,0.08670424
632.0,632.0,0.020472262
633.0,633.0,0.012840192
634.0,634.0,0.036647316
635.0,635.0,0.03921026
636.0,636.0,0.0052809725
637.0,637.0,0.006676956
638.0,638.0,0.018909289
639.0,639.0,0.029934755
640.0,640.0,0.058965974
641.0,641.0,0.10663189
642.0,642.0,0.02371031
643.0,643.0,0.024426179
644.0,644.0,0.016184138
645.0,645.0,0.009617045
646.0,646.0,0.01312514
647.0,647.0,0.018657656
648.0,648.0,0.04098728
649.0,649.0,0.024868393
650.0,650.0,0.13781661
651.0,651.0,0.0920077
652.0,652.0,0.16202447
653.0,653.0,0.12966143
654.0,654.0,0.17301556
655.0,655.0,0.10322876
656.0,656.0,0.048784714
657.0,657.0,0.07306783
658.0,658.0,0.16370702
659.0,659.0,0.73369145
660.0,660.0,0.14370286
661.0,661.0,0.22634654
662.0,662.0,0.056684364
663.0,663.0,0.03351639
664.0,664.0,0.03747294
665.0,665.0,0.271595
666.0,666.0,0.41922715
667.0,667.0,0.60625654
668.0,668.0,0.07291168
669.0,669.0,0.085968144
670.0,670.0,0.1128893
671.0,671.0,0.21440089
672.0,672.0,0.22262748
673.0,673.0,0.02616346
674.0,674.0,0.46343923
675.0,675.0,0.41408584
676.0,676.0,0.021883583
677.0,677.0,0.022319613
678.0,678.0,0.088127635
679.0,679.0,0.2554873
680.0,680.0,0.27118918
681.0,681.0,0.23632868
682.0,682.0,0.19247083
683.0,683.0,0.53823805
684.0,684.0,0.009323877
685.0,685.0,0.016776688
686.0,686.0,0.06650626
687.0,687.0,0.0069880565
688.0,688.0,0.03148279
689.0,689.0,0.044021856
690.0,690.0,0.23629986
691.0,691.0,0.4321004
692.0,692.0,0.111083254
693.0,693.0,0.015577849
694.0,694.0,0.021078555
695.0,695.0,0.6404839
696.0,696.0,0.06490458
697.0,697.0,0.6075253
698.0,698.0,0.6806515
699.0,699.0,0.45019165
700.0,700.0,0.07501203
701.0,701.0,0.044973455
702.0,702.0,0.036973562
703.0,703.0,0.039268844
704.0,704.0,0.063302666
705.0,705.0,0.041153103
706.0,706.0,0.034086972
707.0,707.0,0.050681636
708.0,708.0,0.04736961
709.0,709.0,0.05603591
710.0,710.0,0.073305115
711.0,711.0,0.5881198
712.0,712.0,0.0792347
713.0,713.0,0.047422286
714.0,714.0,0.03141399
715.0,715.0,0.37827587
716.0,716.0,0.18131466
717.0,717.0,0.039601017
718.0,718.0,0.021707188
719.0,719.0,0.046900667
720.0,720.0,0.24922167
721.0,721.0,0.29516828
722.0,722.0,0.031027913
723.0,723.0,0.015559254
724.0,724.0,0.008635558
725.0,725.0,0.004505935
726.0,726.0,0.019410206
727.0,727.0,0.02309165
728.0,728.0,0.024449248
729.0,729.0,0.006747653
730.0,730.0,0.014040079
731.0,731.0,0.024723295
732.0,732.0,0.018871708
733.0,733.0,0.07338274
734.0,734.0,0.22490743
735.0,735.0,0.04029437
736.0,736.0,0.020682316
737.0,737.0,0.010692313
738.0,738.0,0.014451879
739.0,739.0,0.02482884
740.0,740.0,0.7868983
741.0,741.0,0.08518126
742.0,742.0,0.41590962
743.0,743.0,0.2671583
744.0,744.0,0.054576065
745.0,745.0,0.5467556
746.0,746.0,0.04963693
747.0,747.0,0.9338256
748.0,748.0,0.53342205
749.0,749.0,0.17073059
750.0,750.0,0.67572635
751.0,751.0,0.76341414
752.0,752.0,0.20003006
753.0,753.0,0.055412445
754.0,754.0,0.03515636
755.0,755.0,0.05237378
756.0,756.0,0.04081718
757.0,757.0,0.15882897
758.0,758.0,0.6444532
759.0,759.0,0.043674026
760.0,760.0,0.024755865
761.0,761.0,0.03444469
762.0,762.0,0.0433092
763.0,763.0,0.41937998
764.0,764.0,0.2570144
765.0,765.0,0.15618977
766.0,766.0,0.72246253
767.0,767.0,0.059412953
768.0,768.0,0.2493805
769.0,769.0,0.45323157
770.0,770.0,0.3227558
771.0,771.0,0.05195605
772.0,772.0,0.33212107
773.0,773.0,0.44949487
774.0,774.0,0.013793286
775.0,775.0,0.009880853
776.0,776.0,0.16744664
777.0,777.0,0.32123524
778.0,778.0,0.011085982
779.0,779.0,0.009938619
780.0,780.0,9.880548E-4
781.0,781.0,0.004947101
782.0,782.0,0.014697437
783.0,783.0,0.021979261
784.0,784.0,0.05966627
785.0,785.0,0.7515182
786.0,786.0,0.06498024
787.0,787.0,0.0428619
788.0,788.0,0.0265313
789.0,789.0,0.007911434
790.0,790.0,0.009139155
791.0,791.0,0.012777026
792.0,792.0,0.018868359
793.0,793.0,0.040421993
794.0,794.0,0.08424073
795.0,795.0,0.64995277
796.0,796.0,0.043722544
797.0,797.0,0.5313564
798.0,798.0,0.5743068
799.0,799.0,0.045624554
800.0,800.0,0.1798299
801.0,801.0,0.26080605
802.0,802.0,0.13671035
803.0,803.0,0.2881592
804.0,804.0,0.10936632
805.0,805.0,0.1031281
806.0,806.0,0.19437236
807.0,807.0,0.631861
808.0,808.0,0.40977854
809.0,809.0,0.18615517
810.0,810.0,0.034800753
811.0,811.0,0.22067551
812.0,812.0,0.14470038
813.0,813.0,0.06542776
814.0,814.0,0.05779889
815.0,815.0,0.031017877
816.0,816.0,0.026388377
817.0,817.0,0.3355193
818.0,818.0,0.060222328
819.0,819.0,0.061149184
820.0,820.0,0.54541993
821.0,821.0,0.1663508
822.0,822.0,0.025848504
823.0,823.0,0.028809678
824.0,824.0,0.11826577
825.0,825.0,0.013581342
826.0,826.0,0.043161336
827.0,827.0,0.07807615
828.0,828.0,0.035363235
829.0,829.0,0.004256117
830.0,830.0,1.6808282E-6
831.0,831.0,7.422035E-4
832.0,832.0,4.3645359E-4
833.0,833.0,0.0033962002
834.0,834.0,0.011965981
835.0,835.0,0.011432368
836.0,836.0,0.03686193
837.0,837.0,0.023888005
838.0,838.0,0.11744664
839.0,839.0,0.8602488
840.0,840.0,0.056375552
841.0,841.0,0.06685092
842.0,842.0,0.030108793
843.0,843.0,0.030384604
844.0,844.0,0.008696766
845.0,845.0,0.029120628
846.0,846.0,0.053997282
847.0,847.0,0.57560635
848.0,848.0,0.12649143
849.0,849.0,0.048101798
850.0,850.0,0.98579913
851.0,851.0,0.017875845
852.0,852.0,0.02853357
853.0,853.0,0.1371501
854.0,854.0,0.04491321
855.0,855.0,0.19540247
856.0,856.0,0.051867157
857.0,857.0,0.05134151
858.0,858.0,0.051715486
859.0,859.0,0.03075664
860.0,860.0,0.057111572
861.0,861.0,0.19634923
862.0,862.0,0.04959591
863.0,863.0,0.037065294
864.0,864.0,0.044948023
865.0,865.0,0.16672453
866.0,866.0,0.5599932
867.0,867.0,0.19003913
868.0,868.0,0.29642585
869.0,869.0,0.027864983
870.0,870.0,0.023635676
871.0,871.0,0.022483772
872.0,872.0,0.022860253
873.0,873.0,0.08931769
874.0,874.0,0.03107821
875.0,875.0,0.05373108
876.0,876.0,0.7762888
877.0,877.0,0.03359001
878.0,878.0,0.19213438
879.0,879.0,0.021206412
880.0,880.0,0.03013371
881.0,881.0,0.010564432
882.0,882.0,0.003599849
883.0,883.0,0.004144803
884.0,884.0,0.0020840182
885.0,885.0,0.0013458853
886.0,886.0,1.17153766E-4
887.0,887.0,9.863509E-7
888.0,888.0,9.3876446E-7
889.0,889.0,0.0047114557
890.0,890.0,0.016237902
891.0,891.0,0.017001899
892.0,892.0,0.058719583
893.0,893.0,0.8999165
894.0,894.0,0.28403878
895.0,895.0,0.07323651
896.0,896.0,0.021806477
897.0,897.0,0.02197555
898.0,898.0,0.015415334
899.0,899.0,0.013399369
900.0,900.0,0.041327525
901.0,901.0,0.99180204
902.0,902.0,0.53398883
903.0,903.0,0.057517014
904.0,904.0,0.017475747
905.0,905.0,0.051915485
906.0,906.0,0.11736555
907.0,907.0,0.0336112
908.0,908.0,0.033060443
909.0,909.0,0.0142149255
910.0,910.0,0.014947681
911.0,911.0,0.059209354
912.0,912.0,0.020428885
913.0,913.0,0.016681656
914.0,914.0,0.02530371
915.0,915.0,0.035321742
916.0,916.0,0.029468173
917.0,917.0,0.084443286
918.0,918.0,0.72148687
919.0,919.0,0.19372042
920.0,920.0,0.12380252
921.0,921.0,0.27142686
922.0,922.0,0.031761013
923.0,923.0,0.05830833
924.0,924.0,0.44467786
925.0,925.0,0.5459429
926.0,926.0,0.47987905
927.0,927.0,0.15252203
928.0,928.0,0.16059239
929.0,929.0,0.65775985
930.0,930.0,0.09950171
931.0,931.0,0.073971905
932.0,932.0,0.07852603
933.0,933.0,0.01339817
934.0,934.0,0.00433062
935.0,935.0,0.012123835
936.0,936.0,0.003925369
937.0,937.0,7.372778E-4
938.0,938.0,2.3608578E-4
939.0,939.0,1.4976118E-4
940.0,940.0,3.6499827E-5
941.0,941.0,0.0
942.0,942.0,1.7722388E-7
943.0,943.0,4.3558262E-5
944.0,944.0,6.786342E-4
945.0,945.0,6.317318E-4
946.0,946.0,0.004962358
947.0,947.0,0.004870771
948.0,948.0,0.012347173
949.0,949.0,0.03228578
950.0,950.0,0.009100615
951.0,951.0,0.038615197
952.0,952.0,0.4186323
953.0,953.0,0.5617374
954.0,954.0,0.04012575
955.0,955.0,0.030086098
956.0,956.0,0.029147325
957.0,957.0,0.032598753
958.0,958.0,0.3440051
959.0,959.0,0.03837007
960.0,960.0,0.044867102
961.0,961.0,0.022394435
962.0,962.0,0.041070607
963.0,963.0,0.11798083
964.0,964.0,0.5830668
965.0,965.0,0.08426148
966.0,966.0,0.029983483
967.0,967.0,0.049946565
968.0,968.0,0.022526577
969.0,969.0,0.023811936
970.0,970.0,0.0061101746
971.0,971.0,0.0060023787
972.0,972.0,0.022635356
973.0,973.0,0.009718308
974.0,974.0,0.019128656
975.0,975.0,0.04092049
976.0,976.0,0.027090603
977.0,977.0,0.08848019
978.0,978.0,0.15056883
979.0,979.0,0.23515841
980.0,980.0,0.5412517
981.0,981.0,0.06472211
982.0,982.0,0.24653764
983.0,983.0,0.55050707
984.0,984.0,0.5763761
985.0,985.0,0.44031733
986.0,986.0,0.28626332
987.0,987.0,0.023091696
988.0,988.0,0.010852974
989.0,989.0,0.009593902
990.0,990.0,0.0011937892
991.0,991.0,0.0024300357
992.0,992.0,1.2792111E-4
993.0,993.0,3.562606E-5
