Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.89496E-4,36.819167709,0.517201838,0.079175451,0.326086957,0
7.9402E-4,37.056851412,0.519212419,0.07847271,0.326086957,0
8.01169E-4,37.296173947,0.522371947,0.07776997,0.326086957,0
8.0374E-4,37.537051534,0.523503203,0.077067229,0.347826087,0
8.07351E-4,37.778918455,0.52508725,0.076364488,0.347826087,0
8.16159E-4,38.022727582,0.528929906,0.075661747,0.347826087,0
8.23117E-4,38.268536099,0.53194304,0.074959007,0.347826087,0
8.26966E-4,38.516032277,0.533601741,0.074256266,0.347826087,0
8.32377E-4,38.765341277,0.535923615,0.073553525,0.347826087,0
8.39737E-4,39.016152306,0.539063229,0.072850785,0.347826087,0
8.44948E-4,39.268830506,0.541273088,0.072148044,0.369565217,0
8.48553E-4,39.522920746,0.542795991,0.071445303,0.369565217,0
8.52825E-4,39.778427258,0.54459368,0.070742563,0.369565217,0
8.54837E-4,40.034625969,0.545437968,0.070039822,0.369565217,0
8.71037E-4,40.29461606,0.552179413,0.069337081,0.369565217,0
8.81687E-4,40.558245759,0.556556638,0.068634341,0.391304348,0
8.93513E-4,40.824221148,0.561367115,0.0679316,0.391304348,0
8.98361E-4,41.003738862,0.56332406,0.067463106,0.391304348,0
9.06723E-4,41.274667845,0.566678964,0.066760365,0.391304348,0
9.15584E-4,41.547798133,0.570205866,0.066057625,0.391304348,0
9.25382E-4,41.824697533,0.574072234,0.065354884,0.413043478,0
9.29997E-4,42.01057606,0.575881128,0.06488639,0.413043478,0
9.42485E-4,42.292515254,0.580738195,0.06418365,0.413043478,0
9.51548E-4,42.57708359,0.584228144,0.063480909,0.413043478,0
9.58584E-4,42.768765043,0.586917461,0.063012415,0.434782609,0
9.61717E-4,43.056891633,0.588109267,0.062309674,0.434782609,0
9.63868E-4,43.345817918,0.588925469,0.061606934,0.434782609,0
9.74003E-4,43.539949326,0.592750429,0.06113844,0.434782609,0
9.82319E-4,43.8337715,0.595861811,0.060435699,0.434782609,0
9.85833E-4,44.030856599,0.597169613,0.059967205,0.434782609,0
9.90953E-4,44.327422051,0.599067222,0.059264465,0.434782609,0
9.95229E-4,44.526180019,0.600645359,0.058795971,0.434782609,0
1.00635E-3,44.82711953,0.604721719,0.05809323,0.434782609,0
1.0135E-3,45.029209357,0.607318424,0.057624736,0.434782609,0
1.02131E-3,45.334952603,0.610136429,0.056921996,0.434782609,0
1.02687E-3,45.539945541,0.612130084,0.056453502,0.434782609,0
1.03538E-3,45.850015972,0.615163433,0.055750761,0.434782609,0
1.04359E-3,46.058208026,0.618067631,0.055282268,0.434782609,0
1.04934E-3,46.267742299,0.620085342,0.054813774,0.434782609,0
1.05237E-3,46.583188314,0.621146272,0.054111033,0.434782609,0
1.05525E-3,46.793965169,0.622151216,0.053642539,0.434782609,0
1.05722E-3,47.005273914,0.622837554,0.053174045,0.434782609,0
1.06102E-3,47.323117331,0.62415818,0.052471305,0.434782609,0
1.06578E-3,47.536238164,0.625804142,0.052002811,0.434782609,0
1.069E-3,47.856545981,0.626913154,0.05130007,0.434782609,0
1.07109E-3,48.070715186,0.627632209,0.050831576,0.434782609,0
1.0731E-3,48.285141751,0.628322271,0.050363083,0.434782609,0
1.07978E-3,48.500814277,0.630603157,0.049894589,0.434782609,0
1.09081E-3,48.826851127,0.634343422,0.049191848,0.434782609,0
1.09861E-3,49.046144696,0.636964427,0.048723354,0.434782609,0
1.10107E-3,49.266282781,0.637788678,0.048254861,0.434782609,0
1.10836E-3,49.59790591,0.640215251,0.04755212,0.456521739,0
1.10924E-3,49.819667552,0.640506727,0.047083626,0.456521739,0
1.12908E-3,50.044845704,0.647023271,0.046615132,0.456521739,0
1.1312E-3,50.271044244,0.647713706,0.046146639,0.456521739,0
1.13865E-3,50.611537187,0.650125814,0.045443898,0.456521739,0
1.14138E-3,50.839792786,0.651005765,0.044975404,0.456521739,0
1.14402E-3,51.068519413,0.651856356,0.04450691,0.456521739,0
1.1477E-3,51.297817532,0.653034788,0.044038416,0.456521739,0
1.15574E-3,51.528772243,0.655599605,0.043569923,0.456521739,0
1.15661E-3,51.760075971,0.655873738,0.043101429,0.456521739,0
1.15945E-3,52.107545824,0.65677539,0.042398688,0.456521739,0
1.16782E-3,52.340752069,0.65941276,0.041930194,0.456521739,0
1.1723E-3,52.574895876,0.660818701,0.041461701,0.456521739,0
1.17503E-3,52.809696589,0.661671523,0.040993207,0.456521739,0
1.18712E-3,53.046487538,0.665423766,0.040524713,0.47826087,0
1.19878E-3,53.286096272,0.669001887,0.040056219,0.47826087,0
1.2121E-3,53.528289844,0.673041922,0.039587725,0.47826087,0
1.21693E-3,53.771310483,0.674495973,0.039119232,0.5,0
1.23503E-3,54.018160467,0.679884702,0.038650738,0.5,0
1.24146E-3,54.266379689,0.681777361,0.038182244,0.52173913,0
1.24458E-3,54.515256715,0.682692042,0.03771375,0.52173913,0
1.24953E-3,54.764875315,0.684138247,0.037245257,0.52173913,0
1.25798E-3,55.015657287,0.686588499,0.036776763,0.52173913,0
1.28214E-3,55.271591549,0.693495618,0.036308269,0.52173913,0
1.31124E-3,55.531290205,0.701612066,0.035839775,0.52173913,0
1.31715E-3,55.794551694,0.703236162,0.035371281,0.52173913,0
1.32944E-3,56.059396691,0.706580979,0.034902788,0.52173913,0
1.33788E-3,56.326160839,0.708855582,0.034434294,0.52173913,0
1.33985E-3,56.594057,0.709383218,0.0339658,0.52173913,0
1.35554E-3,56.865005126,0.713558602,0.033497306,0.52173913,0
1.35612E-3,57.000617326,0.713712685,0.033263059,0.52173913,0
1.37029E-3,57.273466806,0.7174305,0.032794565,0.52173913,0
1.38682E-3,57.549187993,0.721704439,0.032326072,0.52173913,0
1.39241E-3,57.827547843,0.723135761,0.031857578,0.543478261,0
1.39814E-3,58.106734425,0.724594481,0.031389084,0.543478261,0
1.42245E-3,58.3896006,0.730700514,0.03092059,0.543478261,0
1.43511E-3,58.533111292,0.733826689,0.030686343,0.543478261,0
1.44343E-3,58.821509431,0.735862695,0.03021785,0.543478261,0
1.46985E-3,59.115121514,0.742220365,0.029749356,0.543478261,0
1.47308E-3,59.262429064,0.742986399,0.029515109,0.543478261,0
1.48247E-3,59.5583416,0.745204413,0.029046615,0.543478261,0
1.51609E-3,59.861447925,0.752982726,0.028578121,0.565217391,0
1.55419E-3,60.016867214,0.761513206,0.028343874,0.565217391,0
1.56091E-3,60.328882172,0.762985945,0.027875381,0.565217391,0
1.5723E-3,60.642392143,0.76546361,0.027406887,0.565217391,0
1.5778E-3,60.800172086,0.766649528,0.02717264,0.565217391,0
1.59881E-3,61.118197014,0.771127448,0.026704146,0.565217391,0
1.61571E-3,61.279768041,0.774667722,0.026469899,0.565217391,0
1.62405E-3,61.603815,0.776394691,0.026001405,0.565217391,0
1.62494E-3,61.766309251,0.776578269,0.025767159,0.565217391,0
1.64238E-3,62.093969542,0.780143272,0.025298665,0.565217391,0
1.64369E-3,62.258338364,0.780407871,0.025064418,0.565217391,0
1.65905E-3,62.588882447,0.783498,0.024595924,0.565217391,0
1.6619E-3,62.755072367,0.784065358,0.024361677,0.565217391,0
1.67923E-3,63.090669703,0.787489009,0.023893183,0.565217391,0
1.6859E-3,63.259259786,0.78879295,0.023658937,0.565217391,0
1.70718E-3,63.59919265,0.792897245,0.023190443,0.565217391,0
1.70739E-3,63.769931523,0.792937536,0.022956196,0.565217391,0
1.72123E-3,64.112935539,0.795564807,0.022487702,0.565217391,0
1.74785E-3,64.287720276,0.800521737,0.022253455,0.586956522,0
1.75626E-3,64.638702616,0.802063567,0.021784961,0.586956522,0
1.76359E-3,64.815061504,0.803396937,0.021550714,0.586956522,0
1.8012E-3,65.172670502,0.810099657,0.021082221,0.586956522,0
1.8096E-3,65.353630931,0.811566249,0.020847974,0.586956522,0
1.8131E-3,65.534941047,0.812173002,0.020613727,0.586956522,0
1.83296E-3,65.89976924,0.815582211,0.020145233,0.586956522,0
1.84249E-3,66.084017934,0.817195252,0.019910986,0.586956522,0
1.86715E-3,66.270733381,0.821307291,0.019676739,0.586956522,0
1.87936E-3,66.645404058,0.823307759,0.019208245,0.586956522,0
1.88432E-3,66.833835628,0.824113355,0.018973999,0.586956522,0
1.88505E-3,67.02234045,0.824232148,0.018739752,0.586956522,0
1.91135E-3,67.404481973,0.828444937,0.018271258,0.608695652,0
1.93136E-3,67.597618144,0.831582014,0.018037011,0.608695652,0
1.93303E-3,67.790920694,0.831840257,0.017802764,0.608695652,0
1.988E-3,68.184071187,0.840154058,0.01733427,0.608695652,0
1.99198E-3,68.383268705,0.840738941,0.017100023,0.608695652,0
2.01694E-3,68.584963173,0.844364735,0.016865777,0.608695652,0
2.07419E-3,68.792381961,0.852368474,0.01663153,0.608695652,0
2.08055E-3,69.000437405,0.853232814,0.016397283,0.608695652,0
2.10587E-3,69.419676368,0.856619689,0.015928789,0.608695652,0
2.11799E-3,69.631475679,0.858214174,0.015694542,0.608695652,0
2.14919E-3,69.846394905,0.862235942,0.015460295,0.630434783,0
2.15385E-3,70.061779604,0.862826109,0.015226048,0.630434783,0
2.1629E-3,70.278069878,0.863967036,0.014991801,0.630434783,0
2.21914E-3,70.719331993,0.870842849,0.014523308,0.630434783,0
2.22729E-3,70.942060859,0.871809977,0.014289061,0.652173913,0
2.23212E-3,71.16527266,0.872379684,0.014054814,0.652173913,0
2.24174E-3,71.389446255,0.873506756,0.013820567,0.652173913,0
2.29975E-3,71.619420886,0.880096698,0.01358632,0.652173913,0
2.31157E-3,71.850577631,0.881396869,0.013352073,0.652173913,0
2.35261E-3,72.085839101,0.885803029,0.013117826,0.673913043,0
2.38038E-3,72.323877479,0.888690659,0.012883579,0.673913043,0
2.42134E-3,72.566011535,0.89281691,0.012649332,0.673913043,0
2.47398E-3,72.81340941,0.897896196,0.012415086,0.673913043,0
2.52909E-3,73.066318192,0.902956187,0.012180839,0.673913043,0
2.5826E-3,73.324578088,0.907629384,0.011946592,0.673913043,0
2.5841E-3,73.582987809,0.907756938,0.011712345,0.673913043,0
2.66571E-3,73.849558523,0.914445145,0.011478098,0.673913043,0
2.70654E-3,74.120212563,0.917607287,0.011243851,0.673913043,0
2.73187E-3,74.393399517,0.919509773,0.011009604,0.673913043,0
2.73497E-3,74.666896476,0.919739581,0.010775357,0.695652174,0
2.78435E-3,74.945331624,0.923313063,0.01054111,0.695652174,0
2.80553E-3,75.225885059,0.924796763,0.010306863,0.717391304,0
2.81205E-3,75.507090115,0.925247374,0.010072617,0.717391304,0
2.86565E-3,75.793654957,0.928852818,0.00983837,0.717391304,0
2.98945E-3,76.09260024,0.936530138,0.009604123,0.717391304,0
3.0562E-3,76.39822005,0.940319483,0.009369876,0.739130435,0
3.1246E-3,76.710680197,0.943968346,0.009135629,0.739130435,0
3.21581E-3,77.032260967,0.94848893,0.008901382,0.760869565,0
3.31968E-3,77.364229096,0.953194837,0.008667135,0.760869565,0
3.46148E-3,77.710377146,0.958932738,0.008432888,0.760869565,0
3.47324E-3,78.057700656,0.959375558,0.008198641,0.760869565,0
3.83603E-3,78.441304145,0.970928523,0.007964394,0.760869565,0
3.92E-3,78.833303848,0.973094823,0.007730148,0.760869565,0
4.0119E-3,79.234494286,0.975281498,0.007495901,0.760869565,0
4.06497E-3,79.640991295,0.976462163,0.007261654,0.760869565,0
4.12746E-3,80.05373729,0.977780407,0.007027407,0.760869565,0
4.14179E-3,80.467915828,0.978072051,0.00679316,0.782608696,0
4.18707E-3,80.88662316,0.978969102,0.006558913,0.804347826,0
4.22788E-3,81.309410862,0.97974586,0.006324666,0.804347826,0
4.24476E-3,81.733886407,0.980058717,0.006090419,0.804347826,0
4.32242E-3,82.166128375,0.981437156,0.005856172,0.804347826,0
4.4488E-3,82.61100835,0.98347952,0.005621926,0.804347826,0
4.47273E-3,83.058281027,0.983840101,0.005387679,0.804347826,0
4.53102E-3,83.511383186,0.984686005,0.005153432,0.804347826,0
4.54396E-3,83.965778945,0.984867629,0.004919185,0.804347826,0
4.65907E-3,84.431685769,0.986391849,0.004684938,0.826086957,0
5.44505E-3,84.976191162,0.993408706,0.004450691,0.826086957,0
5.44939E-3,85.521129895,0.993434997,0.004216444,0.847826087,0
5.63711E-3,86.084840906,0.99447869,0.003982197,0.847826087,0
5.7529E-3,86.660131388,0.99503796,0.00374795,0.869565217,0
5.81118E-3,87.241248914,0.995297596,0.003513703,0.869565217,0
6.1244E-3,87.853688539,0.996477439,0.003279457,0.869565217,0
6.3007E-3,88.483758335,0.997006078,0.00304521,0.891304348,0
6.44979E-3,89.128736905,0.997390706,0.002810963,0.913043478,0
7.01706E-3,89.830443289,0.998453684,0.002576716,0.913043478,0
7.10029E-3,90.540472424,0.998567939,0.002342469,0.934782609,0
7.27615E-3,91.268086981,0.99878235,0.002108222,0.934782609,0
7.28728E-3,91.996814937,0.99879479,0.001873975,0.934782609,0
7.3439E-3,92.731205183,0.998856115,0.001639728,0.934782609,0
7.68253E-3,93.499458664,0.999162967,0.001405481,0.956521739,0
9.27654E-3,94.427112705,0.999807576,0.001171234,0.956521739,0
1.04733E-2,95.474445976,0.999936191,0.000936988,0.956521739,0
1.16196E-2,96.636408609,0.999977832,0.000702741,0.956521739,0
1.57382E-2,98.210230383,0.999999503,0.000468494,0.956521739,0
1.78977E-2,100,0.999999932,0.000234247,0.97826087,0
1.78977E-2,100,0.999999932,0,0.97826087,0
